,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb3,context,group
603,Fvb3,30100001,30150000,50000,*,8317,256211,0.00233873502201407,CHH,AK_FK
604,Fvb3,30150001,30200000,50000,*,9598,243226,0.00580910840527355,CHH,AK_FK
605,Fvb3,30200001,30250000,50000,*,13201,228976,0.00288671788233076,CHH,AK_FK
606,Fvb3,30250001,30300000,50000,*,14185,186519,0.00544173114049204,CHH,AK_FK
607,Fvb3,30300001,30350000,50000,*,9972,238208,0.00367126462992905,CHH,AK_FK
608,Fvb3,30350001,30400000,50000,*,11802,209877,0.00195988239354274,CHH,AK_FK
609,Fvb3,30400001,30450000,50000,*,7092,212331,0.00235084266655789,CHH,AK_FK
610,Fvb3,30450001,30500000,50000,*,9270,246085,0.00241350054676751,CHH,AK_FK
611,Fvb3,30500001,30550000,50000,*,4760,255224,0.00192769893669385,CHH,AK_FK
612,Fvb3,30550001,30600000,50000,*,7093,215910,-0.000645956162820781,CHH,AK_FK
613,Fvb3,30600001,30650000,50000,*,11061,212821,0.00829477521569564,CHH,AK_FK
614,Fvb3,30650001,30700000,50000,*,14518,177354,-0.0170850488091955,CHH,AK_FK
615,Fvb3,30700001,30750000,50000,*,8955,184350,0.00100646820010723,CHH,AK_FK
616,Fvb3,30750001,30800000,50000,*,9972,248909,0.00924772486454945,CHH,AK_FK
617,Fvb3,30800001,30850000,50000,*,9250,209069,-0.00309950206001722,CHH,AK_FK
618,Fvb3,30850001,30900000,50000,*,11419,197721,0.00551342615624995,CHH,AK_FK
619,Fvb3,30900001,30950000,50000,*,9009,203765,-0.00356430314566165,CHH,AK_FK
620,Fvb3,30950001,31000000,50000,*,8164,227396,0.00489516504831567,CHH,AK_FK
621,Fvb3,31000001,31050000,50000,*,10039,189177,0.00355780940864597,CHH,AK_FK
622,Fvb3,31050001,31100000,50000,*,8235,243955,0.00626355691169668,CHH,AK_FK
623,Fvb3,31100001,31150000,50000,*,14110,228477,0.00552684834865808,CHH,AK_FK
624,Fvb3,31150001,31200000,50000,*,11741,241712,0.0108390466419331,CHH,AK_FK
625,Fvb3,31200001,31250000,50000,*,6373,246255,0.00407686477396273,CHH,AK_FK
626,Fvb3,31250001,31300000,50000,*,6086,247267,0.00256116050527183,CHH,AK_FK
627,Fvb3,31300001,31350000,50000,*,13804,162901,0.0105246165547051,CHH,AK_FK
628,Fvb3,31350001,31400000,50000,*,9526,160709,0.0058082549870779,CHH,AK_FK
629,Fvb3,31400001,31450000,50000,*,8461,182461,0.00605067518010045,CHH,AK_FK
630,Fvb3,31450001,31500000,50000,*,6740,250185,0.00290004096208621,CHH,AK_FK
631,Fvb3,31500001,31550000,50000,*,7858,238568,0.00268223096868226,CHH,AK_FK
632,Fvb3,31550001,31600000,50000,*,6191,258573,0.00120162425506795,CHH,AK_FK
633,Fvb3,31600001,31650000,50000,*,9489,235273,-0.00146218671462562,CHH,AK_FK
634,Fvb3,31650001,31700000,50000,*,16462,194213,-0.0010935558500854,CHH,AK_FK
635,Fvb3,31700001,31750000,50000,*,14226,131875,0.00969142557904076,CHH,AK_FK
636,Fvb3,31750001,31800000,50000,*,8837,229751,0.00504610540338578,CHH,AK_FK
637,Fvb3,31800001,31850000,50000,*,10530,231443,0.00344660828662791,CHH,AK_FK
638,Fvb3,31850001,31900000,50000,*,11055,210381,0.00203045004486858,CHH,AK_FK
639,Fvb3,31900001,31950000,50000,*,13514,173134,-0.0109547251469095,CHH,AK_FK
640,Fvb3,31950001,32000000,50000,*,16911,212818,0.0279811176461835,CHH,AK_FK
641,Fvb3,32000001,32050000,50000,*,15722,241979,-0.000776010613343911,CHH,AK_FK
642,Fvb3,32050001,32100000,50000,*,12928,249190,0.0143490827721962,CHH,AK_FK
643,Fvb3,32100001,32150000,50000,*,8905,266204,0.00619049421261501,CHH,AK_FK
644,Fvb3,32150001,32200000,50000,*,7925,161255,0.00635728093492498,CHH,AK_FK
645,Fvb3,32200001,32250000,50000,*,11482,231745,0.000740710746992675,CHH,AK_FK
646,Fvb3,32250001,32300000,50000,*,3709,262955,-0.000303198579831692,CHH,AK_FK
647,Fvb3,32300001,32350000,50000,*,13142,155331,0.00112031197405084,CHH,AK_FK
648,Fvb3,32350001,32400000,50000,*,9780,232830,0.00433612749477424,CHH,AK_FK
649,Fvb3,32400001,32450000,50000,*,8137,217883,0.00301025420141662,CHH,AK_FK
650,Fvb3,32450001,32500000,50000,*,8416,220704,-0.011965627800654,CHH,AK_FK
651,Fvb3,32500001,32550000,50000,*,4214,100295,-0.00900159771600122,CHH,AK_FK
652,Fvb3,32550001,32600000,50000,*,5354,271634,0.00466246592151886,CHH,AK_FK
653,Fvb3,32600001,32650000,50000,*,6060,195324,0.00953337520308374,CHH,AK_FK
654,Fvb3,32650001,32700000,50000,*,12088,225980,0.000564446629615106,CHH,AK_FK
655,Fvb3,32700001,32750000,50000,*,4719,44095,0.0142604600374083,CHH,AK_FK
656,Fvb3,32750001,32800000,50000,*,4300,237925,0.00161899041494664,CHH,AK_FK
657,Fvb3,32800001,32850000,50000,*,5430,266337,0.00417099719911715,CHH,AK_FK
658,Fvb3,32850001,32900000,50000,*,4723,253005,0.00221320155721152,CHH,AK_FK
659,Fvb3,32900001,32950000,50000,*,9148,236271,0.00321842565468419,CHH,AK_FK
660,Fvb3,32950001,33000000,50000,*,10668,248782,0.00469342518824162,CHH,AK_FK
661,Fvb3,33000001,33050000,50000,*,10207,207065,0.0106198649204313,CHH,AK_FK
662,Fvb3,33050001,33100000,50000,*,10611,200838,0.00375971498847268,CHH,AK_FK
663,Fvb3,33100001,33150000,50000,*,13172,204529,-0.00778875700929808,CHH,AK_FK
664,Fvb3,33150001,33200000,50000,*,8559,202491,0.00858866655956013,CHH,AK_FK
665,Fvb3,33200001,33250000,50000,*,7095,247232,0.00541713005450911,CHH,AK_FK
666,Fvb3,33250001,33300000,50000,*,11329,255388,0.00131642950895584,CHH,AK_FK
667,Fvb3,33300001,33350000,50000,*,11536,221912,0.0134087516580468,CHH,AK_FK
668,Fvb3,33350001,33400000,50000,*,13283,225922,0.00975984636531685,CHH,AK_FK
669,Fvb3,33400001,33450000,50000,*,6887,192037,-0.00370596023853872,CHH,AK_FK
670,Fvb3,33450001,33500000,50000,*,3897,263953,0.000281920103621044,CHH,AK_FK
671,Fvb3,33500001,33550000,50000,*,8217,207460,-0.0021292521534883,CHH,AK_FK
672,Fvb3,33550001,33600000,50000,*,7545,256273,0.000337851901331825,CHH,AK_FK
673,Fvb3,33600001,33650000,50000,*,10263,215994,0.0032127561088828,CHH,AK_FK
674,Fvb3,33650001,33700000,50000,*,6011,239153,0.00300611906697862,CHH,AK_FK
675,Fvb3,33700001,33750000,50000,*,3890,234021,0.00348255101795854,CHH,AK_FK
676,Fvb3,33750001,33800000,50000,*,6827,218623,0.00211765734022959,CHH,AK_FK
677,Fvb3,33800001,33850000,50000,*,6947,212100,-0.00232535914074672,CHH,AK_FK
678,Fvb3,33850001,33900000,50000,*,10248,237173,0.0110188080721822,CHH,AK_FK
679,Fvb3,33900001,33950000,50000,*,11464,229901,0.00221590443695358,CHH,AK_FK
680,Fvb3,33950001,34000000,50000,*,12162,206494,-0.00528346585795078,CHH,AK_FK
681,Fvb3,34000001,34050000,50000,*,7334,231066,0.00709790035160904,CHH,AK_FK
682,Fvb3,34050001,34100000,50000,*,6589,222781,0.00149978584869163,CHH,AK_FK
683,Fvb3,34100001,34150000,50000,*,1425,247721,0.000610613822636672,CHH,AK_FK
684,Fvb3,34150001,34200000,50000,*,4459,261344,-0.000125989450008947,CHH,AK_FK
685,Fvb3,34200001,34250000,50000,*,6489,206507,-0.00230118826714936,CHH,AK_FK
686,Fvb3,34250001,34300000,50000,*,8896,249353,0.005307119859987,CHH,AK_FK
687,Fvb3,34300001,34350000,50000,*,13093,185275,-0.00602862158082401,CHH,AK_FK
688,Fvb3,34350001,34400000,50000,*,10013,173866,-0.00479373898404822,CHH,AK_FK
689,Fvb3,34400001,34450000,50000,*,6842,226912,0.00221324828724066,CHH,AK_FK
690,Fvb3,34450001,34500000,50000,*,10164,197410,0.00142266539273122,CHH,AK_FK
691,Fvb3,34500001,34550000,50000,*,14839,164987,0.0115094852612153,CHH,AK_FK
692,Fvb3,34550001,34600000,50000,*,5480,209008,0.00514138500897359,CHH,AK_FK
693,Fvb3,34600001,34650000,50000,*,10116,199161,-0.00992693290531068,CHH,AK_FK
694,Fvb3,34650001,34700000,50000,*,8928,218628,-0.00396516274912868,CHH,AK_FK
695,Fvb3,34700001,34750000,50000,*,4017,246853,0.00139717040719047,CHH,AK_FK
696,Fvb3,34750001,34800000,50000,*,5359,257074,0.00397677192279179,CHH,AK_FK
697,Fvb3,34800001,34850000,50000,*,10228,183889,-0.00164587329605814,CHH,AK_FK
698,Fvb3,34850001,34900000,50000,*,11355,215150,0.00115397292944339,CHH,AK_FK
699,Fvb3,34900001,34950000,50000,*,8271,237732,0.00229070805373978,CHH,AK_FK
700,Fvb3,34950001,35000000,50000,*,7880,254689,0.00272419252373019,CHH,AK_FK
701,Fvb3,35000001,35050000,50000,*,4993,258341,0.00137531783398318,CHH,AK_FK
702,Fvb3,35050001,35100000,50000,*,4607,248760,0.00644109276530471,CHH,AK_FK
703,Fvb3,35100001,35150000,50000,*,7854,201725,0.00832231453312533,CHH,AK_FK
704,Fvb3,35150001,35200000,50000,*,5778,228766,0.000838038828183965,CHH,AK_FK
705,Fvb3,35200001,35250000,50000,*,4864,260601,0.00126154989741348,CHH,AK_FK
706,Fvb3,35250001,35300000,50000,*,3889,221291,0.00269723558867876,CHH,AK_FK
707,Fvb3,35300001,35350000,50000,*,13316,216807,0.0203573451678624,CHH,AK_FK
708,Fvb3,35350001,35400000,50000,*,8812,246253,0.00337330102579565,CHH,AK_FK
709,Fvb3,35400001,35450000,50000,*,7412,249011,0.00202754953622745,CHH,AK_FK
710,Fvb3,35450001,35500000,50000,*,15430,120072,-0.000430866265444918,CHH,AK_FK
711,Fvb3,35500001,35550000,50000,*,6912,74213,-0.000607884384784374,CHH,AK_FK
712,Fvb3,35550001,35600000,50000,*,7615,174351,-0.000847823338226042,CHH,AK_FK
713,Fvb3,35600001,35650000,50000,*,6560,177300,0.00346805833845933,CHH,AK_FK
714,Fvb3,35650001,35700000,50000,*,15601,204440,0.00118983374594397,CHH,AK_FK
715,Fvb3,35700001,35750000,50000,*,6101,240994,0.00272061473928003,CHH,AK_FK
716,Fvb3,35750001,35800000,50000,*,12223,186064,0.00248075331194419,CHH,AK_FK
717,Fvb3,35800001,35850000,50000,*,6076,182255,0.00604236441170412,CHH,AK_FK
718,Fvb3,35850001,35900000,50000,*,5490,230068,0.00378978507434618,CHH,AK_FK
719,Fvb3,35900001,35950000,50000,*,5349,203999,-0.00638155521286926,CHH,AK_FK
720,Fvb3,35950001,36000000,50000,*,3846,240765,0.00355418539703154,CHH,AK_FK
721,Fvb3,36000001,36050000,50000,*,1571,135891,-0.0020796589650248,CHH,AK_FK
722,Fvb3,36050001,36100000,50000,*,4344,146153,0.00576394400616705,CHH,AK_FK
723,Fvb3,36100001,36150000,50000,*,4636,241049,0.00507889239276783,CHH,AK_FK
724,Fvb3,36150001,36200000,50000,*,6933,236090,0.0133030403896393,CHH,AK_FK
725,Fvb3,36200001,36250000,50000,*,4776,241174,0.0041613985277683,CHH,AK_FK
726,Fvb3,36250001,36300000,50000,*,4052,251157,0.00395038815762673,CHH,AK_FK
727,Fvb3,36300001,36350000,50000,*,2580,271658,0.00174265217110194,CHH,AK_FK
728,Fvb3,36350001,36400000,50000,*,6963,250357,0.000725250310584905,CHH,AK_FK
729,Fvb3,36400001,36450000,50000,*,819,46512,-0.0181134904962412,CHH,AK_FK
730,Fvb3,36450001,36500000,50000,*,1285,104646,-0.0204032443346724,CHH,AK_FK
731,Fvb3,36500001,36550000,50000,*,3338,243753,0.00189943521845199,CHH,AK_FK
732,Fvb3,36550001,36600000,50000,*,3241,87820,0.00395007146954578,CHH,AK_FK
733,Fvb3,36600001,36650000,50000,*,11993,289856,0.0261702824634429,CHH,AK_FK
734,Fvb3,36650001,36700000,50000,*,14205,521179,0.013623008231161,CHH,AK_FK
735,Fvb3,36700001,36750000,50000,*,3568,127264,-0.0284981873904259,CHH,AK_FK
736,Fvb3,36750001,36800000,50000,*,5035,251261,0.00572291094366885,CHH,AK_FK
737,Fvb3,36800001,36850000,50000,*,3656,234727,0.00362287469820228,CHH,AK_FK
738,Fvb3,36850001,36900000,50000,*,6276,219904,-0.00237304661023157,CHH,AK_FK
739,Fvb3,36900001,36950000,50000,*,8178,228920,0.0028904628515078,CHH,AK_FK
740,Fvb3,36950001,37000000,50000,*,3822,235629,0.00451898483208318,CHH,AK_FK
741,Fvb3,37000001,37050000,50000,*,3503,118440,0.0063459039040064,CHH,AK_FK
742,Fvb3,37050001,37100000,50000,*,5156,189906,0.00432418738973378,CHH,AK_FK
743,Fvb3,37100001,37150000,50000,*,2142,174098,0.00395311506781595,CHH,AK_FK
744,Fvb3,37150001,37200000,50000,*,10781,232260,0.0065222998007348,CHH,AK_FK
745,Fvb3,37200001,37250000,50000,*,4824,256576,0.00412617139351385,CHH,AK_FK
746,Fvb3,37250001,37300000,50000,*,9909,170368,0.0272612288868933,CHH,AK_FK
747,Fvb3,37300001,37350000,50000,*,3072,199778,-0.00970636151775598,CHH,AK_FK
748,Fvb3,37350001,37400000,50000,*,2272,62599,-0.00217763266199453,CHH,AK_FK
749,Fvb3,37400001,37450000,50000,*,1078,49268,0.0120077646613955,CHH,AK_FK
750,Fvb3,37450001,37500000,50000,*,6564,224097,0.0123115563220773,CHH,AK_FK
751,Fvb3,37500001,37550000,50000,*,10499,211352,-0.00826705224467914,CHH,AK_FK
752,Fvb3,37550001,37600000,50000,*,5829,215975,0.00237467733197821,CHH,AK_FK
753,Fvb3,37600001,37650000,50000,*,3761,255038,0.0048439491851462,CHH,AK_FK
754,Fvb3,37650001,37700000,50000,*,5577,232084,0.00532147803569868,CHH,AK_FK
755,Fvb3,37700001,37750000,50000,*,2365,195757,-0.00115353660659428,CHH,AK_FK
756,Fvb3,37750001,37800000,50000,*,9109,187959,0.0115409799170316,CHH,AK_FK
757,Fvb3,37800001,37850000,50000,*,4625,196223,-0.000722141590243003,CHH,AK_FK
758,Fvb3,37850001,37900000,50000,*,659,39299,0.00241278726357816,CHH,AK_FK
759,Fvb3,37900001,37950000,50000,*,1835,108560,0.0100411868611804,CHH,AK_FK
760,Fvb3,37950001,38000000,50000,*,3752,234809,0.00527116157695471,CHH,AK_FK
761,Fvb3,38000001,38050000,50000,*,7323,223637,0.00246880590470203,CHH,AK_FK
762,Fvb3,38050001,38100000,50000,*,24240,163283,-0.00503234806125025,CHH,AK_FK
763,Fvb3,38100001,38150000,50000,*,29965,230675,0.0181383809965622,CHH,AK_FK
764,Fvb3,38150001,38200000,50000,*,18415,252471,0.00951873183405214,CHH,AK_FK
765,Fvb3,38200001,38250000,50000,*,9697,207275,0.000633161489606966,CHH,AK_FK
766,Fvb3,38250001,38300000,50000,*,9745,224611,-0.00639828357324141,CHH,AK_FK
1,Fvb3,1,50000,50000,*,11188,229225,0.0177433585019591,CHH,AK_NK
2,Fvb3,50001,100000,50000,*,4279,293118,0.00530350759733504,CHH,AK_NK
3,Fvb3,100001,150000,50000,*,4307,250521,-7.8414125322581e-05,CHH,AK_NK
4,Fvb3,150001,200000,50000,*,2955,269912,0.00163359700273941,CHH,AK_NK
5,Fvb3,200001,250000,50000,*,4723,241131,0.00640412382460013,CHH,AK_NK
6,Fvb3,250001,300000,50000,*,2835,250276,0.00507261410996184,CHH,AK_NK
7,Fvb3,300001,350000,50000,*,8427,248042,-0.00119242836590872,CHH,AK_NK
8,Fvb3,350001,400000,50000,*,13495,226138,0.00552787972390283,CHH,AK_NK
9,Fvb3,400001,450000,50000,*,3853,236099,0.00945571223220904,CHH,AK_NK
10,Fvb3,450001,500000,50000,*,6431,268192,0.00401580369647708,CHH,AK_NK
11,Fvb3,500001,550000,50000,*,5465,257934,0.0049283918975953,CHH,AK_NK
12,Fvb3,550001,600000,50000,*,10497,247685,0.0213701985815428,CHH,AK_NK
13,Fvb3,600001,650000,50000,*,25593,217723,0.0567728889382775,CHH,AK_NK
14,Fvb3,650001,700000,50000,*,25264,268050,0.0497079498537501,CHH,AK_NK
15,Fvb3,700001,750000,50000,*,6804,250046,0.0035765272141335,CHH,AK_NK
16,Fvb3,750001,800000,50000,*,5860,250417,0.00795946908906567,CHH,AK_NK
17,Fvb3,800001,850000,50000,*,13207,229990,0.033920597042341,CHH,AK_NK
18,Fvb3,850001,900000,50000,*,4050,271837,0.00416698644841726,CHH,AK_NK
19,Fvb3,900001,950000,50000,*,6248,224339,0.0138274833147831,CHH,AK_NK
20,Fvb3,950001,1000000,50000,*,3458,268330,0.00367041388758412,CHH,AK_NK
21,Fvb3,1000001,1050000,50000,*,5396,237278,0.00902805987231514,CHH,AK_NK
22,Fvb3,1050001,1100000,50000,*,3269,207482,0.00453203981745621,CHH,AK_NK
23,Fvb3,1100001,1150000,50000,*,2963,112593,0.0119568048808947,CHH,AK_NK
24,Fvb3,1150001,1200000,50000,*,4428,254469,0.0064032525803503,CHH,AK_NK
25,Fvb3,1200001,1250000,50000,*,2367,247290,-0.00153603502059885,CHH,AK_NK
26,Fvb3,1250001,1300000,50000,*,7023,246058,0.00902634536305387,CHH,AK_NK
27,Fvb3,1300001,1350000,50000,*,9765,255939,0.0249018789965656,CHH,AK_NK
28,Fvb3,1350001,1400000,50000,*,3436,264267,0.0056359826238649,CHH,AK_NK
29,Fvb3,1400001,1450000,50000,*,3458,216074,0.00761598986167035,CHH,AK_NK
30,Fvb3,1450001,1500000,50000,*,3415,134217,0.00966576824274944,CHH,AK_NK
31,Fvb3,1500001,1550000,50000,*,4676,131828,-0.0160683289869442,CHH,AK_NK
32,Fvb3,1550001,1600000,50000,*,3209,233789,0.00209621174556131,CHH,AK_NK
33,Fvb3,1600001,1650000,50000,*,3915,208936,-0.00276360401124581,CHH,AK_NK
34,Fvb3,1650001,1700000,50000,*,8647,200673,0.0235379768140294,CHH,AK_NK
35,Fvb3,1700001,1750000,50000,*,8176,256553,0.00530373721644531,CHH,AK_NK
36,Fvb3,1750001,1800000,50000,*,6073,233338,0.00596943586497425,CHH,AK_NK
37,Fvb3,1800001,1850000,50000,*,7511,252280,0.0141207960294544,CHH,AK_NK
38,Fvb3,1850001,1900000,50000,*,3428,238567,0.00476189532595295,CHH,AK_NK
39,Fvb3,1900001,1950000,50000,*,3744,169145,0.00606327917875326,CHH,AK_NK
40,Fvb3,1950001,2000000,50000,*,5639,230173,0.00883024530019999,CHH,AK_NK
41,Fvb3,2000001,2050000,50000,*,7212,194013,-0.00724433963992574,CHH,AK_NK
42,Fvb3,2050001,2100000,50000,*,3990,245965,0.00238605880385784,CHH,AK_NK
43,Fvb3,2100001,2150000,50000,*,6652,227427,0.0147768037015151,CHH,AK_NK
44,Fvb3,2150001,2200000,50000,*,9139,228911,0.0248498986232863,CHH,AK_NK
45,Fvb3,2200001,2250000,50000,*,6504,232600,0.00820034251923284,CHH,AK_NK
46,Fvb3,2250001,2300000,50000,*,4651,225555,0.00179844387321074,CHH,AK_NK
47,Fvb3,2300001,2350000,50000,*,7212,254562,0.0169095925012354,CHH,AK_NK
48,Fvb3,2350001,2400000,50000,*,3769,129577,0.000616527312803473,CHH,AK_NK
49,Fvb3,2400001,2450000,50000,*,31177,184425,0.0544083218722987,CHH,AK_NK
50,Fvb3,2450001,2500000,50000,*,11202,256995,0.0070439322926815,CHH,AK_NK
51,Fvb3,2500001,2550000,50000,*,7779,241976,0.00729444011756991,CHH,AK_NK
52,Fvb3,2550001,2600000,50000,*,5677,244301,0.00495666101387406,CHH,AK_NK
53,Fvb3,2600001,2650000,50000,*,5068,250882,0.00329120962227977,CHH,AK_NK
54,Fvb3,2650001,2700000,50000,*,5753,252715,0.00879846414150292,CHH,AK_NK
55,Fvb3,2700001,2750000,50000,*,1200,131345,0.00200711774945998,CHH,AK_NK
56,Fvb3,2750001,2800000,50000,*,8215,193015,0.027384069208845,CHH,AK_NK
57,Fvb3,2800001,2850000,50000,*,4622,249574,0.00362102890402287,CHH,AK_NK
58,Fvb3,2850001,2900000,50000,*,4350,252005,0.00158864610683337,CHH,AK_NK
59,Fvb3,2900001,2950000,50000,*,2853,261971,0.000319925877755301,CHH,AK_NK
60,Fvb3,2950001,3000000,50000,*,3181,236524,0.000916071383794598,CHH,AK_NK
61,Fvb3,3000001,3050000,50000,*,4381,251863,-0.000340969580877992,CHH,AK_NK
62,Fvb3,3050001,3100000,50000,*,28008,207676,0.0235874012698238,CHH,AK_NK
63,Fvb3,3100001,3150000,50000,*,6576,196479,0.00853491780933666,CHH,AK_NK
64,Fvb3,3150001,3200000,50000,*,5755,209042,0.00473643113117744,CHH,AK_NK
65,Fvb3,3200001,3250000,50000,*,5745,218056,0.00724301504638258,CHH,AK_NK
66,Fvb3,3250001,3300000,50000,*,5456,235575,0.00612836563780123,CHH,AK_NK
67,Fvb3,3300001,3350000,50000,*,5284,162591,0.0182732395581781,CHH,AK_NK
68,Fvb3,3350001,3400000,50000,*,7412,212786,0.0173507848023888,CHH,AK_NK
69,Fvb3,3400001,3450000,50000,*,6608,234916,0.00126030672280713,CHH,AK_NK
70,Fvb3,3450001,3500000,50000,*,5905,241450,0.0109464938195414,CHH,AK_NK
71,Fvb3,3500001,3550000,50000,*,4147,287267,0.00259276594231754,CHH,AK_NK
72,Fvb3,3550001,3600000,50000,*,9548,239220,0.0167418132829583,CHH,AK_NK
73,Fvb3,3600001,3650000,50000,*,5664,253531,0.00610186589716503,CHH,AK_NK
74,Fvb3,3650001,3700000,50000,*,7663,249825,0.00573923832923467,CHH,AK_NK
75,Fvb3,3700001,3750000,50000,*,6737,224114,0.0145991953066715,CHH,AK_NK
76,Fvb3,3750001,3800000,50000,*,6266,266337,0.00157180657602232,CHH,AK_NK
77,Fvb3,3800001,3850000,50000,*,9026,229126,0.0196626537997396,CHH,AK_NK
78,Fvb3,3850001,3900000,50000,*,21784,208521,0.0490234164733429,CHH,AK_NK
79,Fvb3,3900001,3950000,50000,*,14185,261292,0.0185805771292758,CHH,AK_NK
80,Fvb3,3950001,4000000,50000,*,8024,217614,0.00733431889317809,CHH,AK_NK
81,Fvb3,4000001,4050000,50000,*,6067,144330,-0.0171766649852239,CHH,AK_NK
82,Fvb3,4050001,4100000,50000,*,13691,128919,0.0195625210028102,CHH,AK_NK
83,Fvb3,4100001,4150000,50000,*,12243,211601,-0.0160448660735406,CHH,AK_NK
84,Fvb3,4150001,4200000,50000,*,10504,214317,0.0265428402702943,CHH,AK_NK
85,Fvb3,4200001,4250000,50000,*,4839,188668,0.00818962332122813,CHH,AK_NK
86,Fvb3,4250001,4300000,50000,*,3388,254395,0.00418576702736324,CHH,AK_NK
87,Fvb3,4300001,4350000,50000,*,7327,217771,0.00353463155933288,CHH,AK_NK
88,Fvb3,4350001,4400000,50000,*,8417,244601,0.00214100501847524,CHH,AK_NK
89,Fvb3,4400001,4450000,50000,*,3959,278070,0.00640762489038037,CHH,AK_NK
90,Fvb3,4450001,4500000,50000,*,3594,277894,0.00342230654939321,CHH,AK_NK
91,Fvb3,4500001,4550000,50000,*,4812,244218,0.00154766945403651,CHH,AK_NK
92,Fvb3,4550001,4600000,50000,*,7456,244132,0.00474648699148617,CHH,AK_NK
93,Fvb3,4600001,4650000,50000,*,9270,187501,-0.0122695972775578,CHH,AK_NK
94,Fvb3,4650001,4700000,50000,*,6550,246221,0.0069811285829465,CHH,AK_NK
95,Fvb3,4700001,4750000,50000,*,8530,228966,0.0115510609822935,CHH,AK_NK
96,Fvb3,4750001,4800000,50000,*,15946,238476,0.0210632744673574,CHH,AK_NK
97,Fvb3,4800001,4850000,50000,*,5417,259696,0.00535373372722932,CHH,AK_NK
98,Fvb3,4850001,4900000,50000,*,10764,256783,0.0175487067305277,CHH,AK_NK
99,Fvb3,4900001,4950000,50000,*,4816,253784,0.0046218149338093,CHH,AK_NK
100,Fvb3,4950001,5000000,50000,*,5681,234122,0.0058101015357522,CHH,AK_NK
101,Fvb3,5000001,5050000,50000,*,13286,217908,0.00531303772674253,CHH,AK_NK
102,Fvb3,5050001,5100000,50000,*,4847,246704,0.00540217847727062,CHH,AK_NK
103,Fvb3,5100001,5150000,50000,*,6663,210367,0.0138478872838703,CHH,AK_NK
104,Fvb3,5150001,5200000,50000,*,4526,199600,0.0049882351768213,CHH,AK_NK
105,Fvb3,5200001,5250000,50000,*,8678,160692,0.00840552424293085,CHH,AK_NK
106,Fvb3,5250001,5300000,50000,*,5317,215541,0.00504250547840869,CHH,AK_NK
107,Fvb3,5300001,5350000,50000,*,8965,175119,0.0178320515898554,CHH,AK_NK
108,Fvb3,5350001,5400000,50000,*,8708,194191,0.0153652159855299,CHH,AK_NK
109,Fvb3,5400001,5450000,50000,*,6481,240381,0.00861456459815554,CHH,AK_NK
110,Fvb3,5450001,5500000,50000,*,5879,229648,0.00517059325853005,CHH,AK_NK
111,Fvb3,5500001,5550000,50000,*,4637,248002,0.00234726239808472,CHH,AK_NK
112,Fvb3,5550001,5600000,50000,*,7639,232617,-0.0257502909112241,CHH,AK_NK
113,Fvb3,5600001,5650000,50000,*,3926,227364,0.00393983807037862,CHH,AK_NK
114,Fvb3,5650001,5700000,50000,*,11096,189183,0.0276762149684848,CHH,AK_NK
115,Fvb3,5700001,5750000,50000,*,5839,182279,0.0170975699948848,CHH,AK_NK
116,Fvb3,5750001,5800000,50000,*,2592,247473,0.00104422219961689,CHH,AK_NK
117,Fvb3,5800001,5850000,50000,*,4011,212029,0.00458547732657864,CHH,AK_NK
118,Fvb3,5850001,5900000,50000,*,4675,225538,0.00696979676638154,CHH,AK_NK
119,Fvb3,5900001,5950000,50000,*,3618,193431,0.0101480562178358,CHH,AK_NK
120,Fvb3,5950001,6000000,50000,*,1538,289609,0.000181141862151477,CHH,AK_NK
121,Fvb3,6000001,6050000,50000,*,1488,95840,0.00807894814273202,CHH,AK_NK
122,Fvb3,6050001,6100000,50000,*,1765,55894,-0.0209236452191518,CHH,AK_NK
123,Fvb3,6100001,6150000,50000,*,1883,73687,-0.00882894612606687,CHH,AK_NK
124,Fvb3,6150001,6200000,50000,*,1685,55614,-0.0728597683657844,CHH,AK_NK
125,Fvb3,6200001,6250000,50000,*,930,19201,-0.0463149583160463,CHH,AK_NK
126,Fvb3,6250001,6300000,50000,*,650,23694,-0.0403042283352929,CHH,AK_NK
127,Fvb3,6300001,6350000,50000,*,1529,71664,0.00631821300641201,CHH,AK_NK
128,Fvb3,6350001,6400000,50000,*,1775,164120,0.00325218724031586,CHH,AK_NK
129,Fvb3,6400001,6450000,50000,*,3116,186618,-0.000819736252788122,CHH,AK_NK
130,Fvb3,6450001,6500000,50000,*,7853,236602,0.00793626731448223,CHH,AK_NK
131,Fvb3,6500001,6550000,50000,*,3754,255600,0.000374756086385666,CHH,AK_NK
132,Fvb3,6550001,6600000,50000,*,5280,264126,0.00235934864126179,CHH,AK_NK
133,Fvb3,6600001,6650000,50000,*,5781,240547,0.0134913778863912,CHH,AK_NK
134,Fvb3,6650001,6700000,50000,*,11609,209150,0.00873567457884918,CHH,AK_NK
135,Fvb3,6700001,6750000,50000,*,5579,260061,0.0113855815716394,CHH,AK_NK
136,Fvb3,6750001,6800000,50000,*,8680,254148,0.0202058504760857,CHH,AK_NK
137,Fvb3,6800001,6850000,50000,*,5393,244008,0.00822456283306219,CHH,AK_NK
138,Fvb3,6850001,6900000,50000,*,3292,273054,0.00200581373332013,CHH,AK_NK
139,Fvb3,6900001,6950000,50000,*,5357,264775,-0.0046627228093791,CHH,AK_NK
