,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb1,context,group
122,Fvb1,6050001,6100000,50000,*,3738,62097,0.0346198011073489,CHG,AK_NK
123,Fvb1,6100001,6150000,50000,*,1865,61623,0.00726572248863512,CHG,AK_NK
124,Fvb1,6150001,6200000,50000,*,3303,53850,0.0368218625751289,CHG,AK_NK
125,Fvb1,6200001,6250000,50000,*,4212,53606,0.0138099081200086,CHG,AK_NK
126,Fvb1,6250001,6300000,50000,*,4233,66965,0.0336070704450664,CHG,AK_NK
127,Fvb1,6300001,6350000,50000,*,3357,54630,0.024344958812293,CHG,AK_NK
128,Fvb1,6350001,6400000,50000,*,5667,56857,0.0459362717912024,CHG,AK_NK
129,Fvb1,6400001,6450000,50000,*,980,67142,0.00122903872930983,CHG,AK_NK
130,Fvb1,6450001,6500000,50000,*,2506,59640,0.0265343912493066,CHG,AK_NK
131,Fvb1,6500001,6550000,50000,*,1850,49764,0.0100429209843328,CHG,AK_NK
132,Fvb1,6550001,6600000,50000,*,2569,57171,0.0202045600218169,CHG,AK_NK
133,Fvb1,6600001,6650000,50000,*,3233,55452,0.0165497552382731,CHG,AK_NK
134,Fvb1,6650001,6700000,50000,*,1819,60332,0.00632502596735001,CHG,AK_NK
135,Fvb1,6700001,6750000,50000,*,5673,62658,0.0661188272568685,CHG,AK_NK
136,Fvb1,6750001,6800000,50000,*,7269,60364,0.0399054066655007,CHG,AK_NK
137,Fvb1,6800001,6850000,50000,*,6609,65945,0.0777383440141302,CHG,AK_NK
138,Fvb1,6850001,6900000,50000,*,3417,60075,0.0336650331746128,CHG,AK_NK
139,Fvb1,6900001,6950000,50000,*,7884,46827,0.0486216175248752,CHG,AK_NK
140,Fvb1,6950001,7000000,50000,*,7631,48380,0.0324667805455264,CHG,AK_NK
141,Fvb1,7000001,7050000,50000,*,4717,63648,0.0495176315778944,CHG,AK_NK
142,Fvb1,7050001,7100000,50000,*,6630,41048,0.110116353409822,CHG,AK_NK
143,Fvb1,7100001,7150000,50000,*,3674,60644,0.0416738070190752,CHG,AK_NK
144,Fvb1,7150001,7200000,50000,*,870,72610,0.00450285527607096,CHG,AK_NK
145,Fvb1,7200001,7250000,50000,*,1726,59020,0.0123710856090093,CHG,AK_NK
146,Fvb1,7250001,7300000,50000,*,3272,53386,0.0140100798617062,CHG,AK_NK
147,Fvb1,7300001,7350000,50000,*,5440,55054,0.00960019720611291,CHG,AK_NK
148,Fvb1,7350001,7400000,50000,*,2468,56397,0.0134690905551015,CHG,AK_NK
149,Fvb1,7400001,7450000,50000,*,3549,59338,0.0300635833233556,CHG,AK_NK
150,Fvb1,7450001,7500000,50000,*,4181,53111,0.0682001084965637,CHG,AK_NK
151,Fvb1,7500001,7550000,50000,*,3208,62696,0.0166130447517692,CHG,AK_NK
152,Fvb1,7550001,7600000,50000,*,1168,60259,0.00561456289012818,CHG,AK_NK
153,Fvb1,7600001,7650000,50000,*,1386,51826,-0.00545083587824592,CHG,AK_NK
154,Fvb1,7650001,7700000,50000,*,5361,50607,0.0517278628615797,CHG,AK_NK
155,Fvb1,7700001,7750000,50000,*,5490,55610,0.0591764363356574,CHG,AK_NK
156,Fvb1,7750001,7800000,50000,*,926,41014,-0.132255142490589,CHG,AK_NK
157,Fvb1,7800001,7850000,50000,*,5314,46239,0.0270115640088116,CHG,AK_NK
158,Fvb1,7850001,7900000,50000,*,2434,29437,0.015305053193447,CHG,AK_NK
159,Fvb1,7900001,7950000,50000,*,6535,42541,0.0596383665129081,CHG,AK_NK
160,Fvb1,7950001,8000000,50000,*,2891,50914,0.00983771704982549,CHG,AK_NK
161,Fvb1,8000001,8050000,50000,*,1271,61118,0.00559180145483391,CHG,AK_NK
162,Fvb1,8050001,8100000,50000,*,5633,45135,0.0413163678591533,CHG,AK_NK
163,Fvb1,8100001,8150000,50000,*,14647,59675,0.165201026451131,CHG,AK_NK
164,Fvb1,8150001,8200000,50000,*,1784,68929,-0.00321758931566745,CHG,AK_NK
165,Fvb1,8200001,8250000,50000,*,3122,63300,0.0166431359162902,CHG,AK_NK
166,Fvb1,8250001,8300000,50000,*,2481,64376,0.0207181714816045,CHG,AK_NK
167,Fvb1,8300001,8350000,50000,*,5578,19818,0.122078657223275,CHG,AK_NK
168,Fvb1,8350001,8400000,50000,*,12998,38006,0.0893609673926095,CHG,AK_NK
169,Fvb1,8400001,8450000,50000,*,2880,49508,0.00554682416207711,CHG,AK_NK
170,Fvb1,8450001,8500000,50000,*,15541,41639,0.275716010471842,CHG,AK_NK
171,Fvb1,8500001,8550000,50000,*,14821,45866,-0.234909472949659,CHG,AK_NK
172,Fvb1,8550001,8600000,50000,*,10562,53657,-0.00107337358691376,CHG,AK_NK
173,Fvb1,8600001,8650000,50000,*,4559,48132,0.0316118941519236,CHG,AK_NK
174,Fvb1,8650001,8700000,50000,*,3061,58776,0.0362903938744074,CHG,AK_NK
175,Fvb1,8700001,8750000,50000,*,8070,49018,0.023154015795728,CHG,AK_NK
176,Fvb1,8750001,8800000,50000,*,3337,42636,0.0044101486467418,CHG,AK_NK
177,Fvb1,8800001,8850000,50000,*,1350,62816,0.00538165683831255,CHG,AK_NK
178,Fvb1,8850001,8900000,50000,*,9557,42324,0.176882688700584,CHG,AK_NK
179,Fvb1,8900001,8950000,50000,*,1087,58843,-0.00531690804763898,CHG,AK_NK
180,Fvb1,8950001,9000000,50000,*,7366,51204,0.0394964796089636,CHG,AK_NK
181,Fvb1,9000001,9050000,50000,*,3841,58106,0.0197880776321649,CHG,AK_NK
182,Fvb1,9050001,9100000,50000,*,6218,47750,0.00959079160800697,CHG,AK_NK
183,Fvb1,9100001,9150000,50000,*,8158,47730,0.0715617094270864,CHG,AK_NK
184,Fvb1,9150001,9200000,50000,*,17996,49584,0.0787517304490612,CHG,AK_NK
185,Fvb1,9200001,9250000,50000,*,2008,55258,0.01243074201037,CHG,AK_NK
186,Fvb1,9250001,9300000,50000,*,2726,55870,0.0198002415571562,CHG,AK_NK
187,Fvb1,9300001,9350000,50000,*,12565,37881,0.138728282849197,CHG,AK_NK
188,Fvb1,9350001,9400000,50000,*,15945,58198,-0.153555213961146,CHG,AK_NK
189,Fvb1,9400001,9450000,50000,*,5316,57537,0.0305474788097045,CHG,AK_NK
190,Fvb1,9450001,9500000,50000,*,2885,59899,0.00712000629853424,CHG,AK_NK
191,Fvb1,9500001,9550000,50000,*,9033,50783,0.0651035293967858,CHG,AK_NK
192,Fvb1,9550001,9600000,50000,*,8823,56781,0.143474851395238,CHG,AK_NK
193,Fvb1,9600001,9650000,50000,*,6204,58603,0.0572256818728086,CHG,AK_NK
194,Fvb1,9650001,9700000,50000,*,5801,44891,0.00658553284971142,CHG,AK_NK
195,Fvb1,9700001,9750000,50000,*,4300,55411,-0.00191135752615618,CHG,AK_NK
196,Fvb1,9750001,9800000,50000,*,2954,64022,-0.0025392369513711,CHG,AK_NK
197,Fvb1,9800001,9850000,50000,*,1405,57785,0.000723730441221825,CHG,AK_NK
198,Fvb1,9850001,9900000,50000,*,1561,58075,0.0132057415886995,CHG,AK_NK
199,Fvb1,9900001,9950000,50000,*,3882,58984,0.011952703328873,CHG,AK_NK
200,Fvb1,9950001,10000000,50000,*,6201,51372,0.0405339262532571,CHG,AK_NK
201,Fvb1,10000001,10050000,50000,*,11368,41684,0.0522548226710971,CHG,AK_NK
202,Fvb1,10050001,10100000,50000,*,8476,50074,0.0363516914104592,CHG,AK_NK
203,Fvb1,10100001,10150000,50000,*,1845,54786,0.0044632443094803,CHG,AK_NK
204,Fvb1,10150001,10200000,50000,*,11406,62851,0.0523077041644086,CHG,AK_NK
205,Fvb1,10200001,10250000,50000,*,5382,63615,0.0460589408922537,CHG,AK_NK
206,Fvb1,10250001,10300000,50000,*,12838,50572,0.137117989816812,CHG,AK_NK
207,Fvb1,10300001,10350000,50000,*,980,64155,-0.000108128708893068,CHG,AK_NK
208,Fvb1,10350001,10400000,50000,*,13123,50531,0.0399507401020462,CHG,AK_NK
209,Fvb1,10400001,10450000,50000,*,13638,61884,0.110413124409114,CHG,AK_NK
210,Fvb1,10450001,10500000,50000,*,19776,62425,0.0306423092326176,CHG,AK_NK
211,Fvb1,10500001,10550000,50000,*,6413,45252,0.0590271378195248,CHG,AK_NK
212,Fvb1,10550001,10600000,50000,*,9717,56458,0.143273400526299,CHG,AK_NK
213,Fvb1,10600001,10650000,50000,*,5203,53060,-0.0151329925361754,CHG,AK_NK
214,Fvb1,10650001,10700000,50000,*,2252,62320,0.014381603401616,CHG,AK_NK
215,Fvb1,10700001,10750000,50000,*,9342,38364,-0.0314421661808267,CHG,AK_NK
216,Fvb1,10750001,10800000,50000,*,12953,35717,0.261714657288786,CHG,AK_NK
217,Fvb1,10800001,10850000,50000,*,2691,52571,0.00707081726676526,CHG,AK_NK
218,Fvb1,10850001,10900000,50000,*,13716,38934,0.160339710879574,CHG,AK_NK
219,Fvb1,10900001,10950000,50000,*,7704,52180,0.0629228461387579,CHG,AK_NK
220,Fvb1,10950001,11000000,50000,*,3305,54732,0.0028221721387614,CHG,AK_NK
221,Fvb1,11000001,11050000,50000,*,5995,51999,0.0477306120583811,CHG,AK_NK
222,Fvb1,11050001,11100000,50000,*,26532,62373,0.246359057802207,CHG,AK_NK
223,Fvb1,11100001,11150000,50000,*,1918,62741,0.00897308657063646,CHG,AK_NK
224,Fvb1,11150001,11200000,50000,*,10792,34475,0.108826120732897,CHG,AK_NK
225,Fvb1,11200001,11250000,50000,*,4878,54273,0.0205603325469682,CHG,AK_NK
226,Fvb1,11250001,11300000,50000,*,4208,54450,0.0567314343464876,CHG,AK_NK
227,Fvb1,11300001,11350000,50000,*,11975,54007,0.085772121169368,CHG,AK_NK
228,Fvb1,11350001,11400000,50000,*,13509,36376,0.145718549708939,CHG,AK_NK
229,Fvb1,11400001,11450000,50000,*,11849,50429,0.0135578245877763,CHG,AK_NK
230,Fvb1,11450001,11500000,50000,*,19423,37158,0.0372070716038305,CHG,AK_NK
231,Fvb1,11500001,11550000,50000,*,3601,59161,0.0327414646201549,CHG,AK_NK
232,Fvb1,11550001,11600000,50000,*,3722,43485,0.0405397727124444,CHG,AK_NK
233,Fvb1,11600001,11650000,50000,*,9870,30209,-0.0661547117477579,CHG,AK_NK
234,Fvb1,11650001,11700000,50000,*,2895,8402,-0.0363053893751176,CHG,AK_NK
235,Fvb1,11700001,11750000,50000,*,15650,31393,0.229221243064022,CHG,AK_NK
236,Fvb1,11750001,11800000,50000,*,4742,53937,0.00968621887012369,CHG,AK_NK
237,Fvb1,11800001,11850000,50000,*,8307,58734,-0.0065620641981167,CHG,AK_NK
238,Fvb1,11850001,11900000,50000,*,7615,65033,0.0733917032290667,CHG,AK_NK
239,Fvb1,11900001,11950000,50000,*,4596,53978,0.0167780179249529,CHG,AK_NK
240,Fvb1,11950001,12000000,50000,*,10605,41227,0.021918777462593,CHG,AK_NK
241,Fvb1,12000001,12050000,50000,*,3907,50563,0.0362318150084081,CHG,AK_NK
242,Fvb1,12050001,12100000,50000,*,4200,38612,0.0328674545877916,CHG,AK_NK
243,Fvb1,12100001,12150000,50000,*,5571,35118,0.0843071993063557,CHG,AK_NK
244,Fvb1,12150001,12200000,50000,*,10867,22329,0.0434883821606043,CHG,AK_NK
245,Fvb1,12200001,12250000,50000,*,11558,33549,0.0489303866763316,CHG,AK_NK
246,Fvb1,12250001,12300000,50000,*,16320,32642,0.172516058959651,CHG,AK_NK
247,Fvb1,12300001,12350000,50000,*,9582,32443,0.0754081740252306,CHG,AK_NK
248,Fvb1,12350001,12400000,50000,*,11636,46333,0.0968280787707198,CHG,AK_NK
249,Fvb1,12400001,12450000,50000,*,2990,60175,0.0175157415596065,CHG,AK_NK
250,Fvb1,12450001,12500000,50000,*,12679,43322,0.0930115636992308,CHG,AK_NK
251,Fvb1,12500001,12550000,50000,*,4062,49791,0.00424577687260005,CHG,AK_NK
252,Fvb1,12550001,12600000,50000,*,10178,41654,0.0596563174936696,CHG,AK_NK
253,Fvb1,12600001,12650000,50000,*,7820,42928,0.054214973617053,CHG,AK_NK
254,Fvb1,12650001,12700000,50000,*,7238,50580,-0.00180676228994159,CHG,AK_NK
255,Fvb1,12700001,12750000,50000,*,17875,48461,0.14206639757163,CHG,AK_NK
256,Fvb1,12750001,12800000,50000,*,7049,48566,-0.00578957097534635,CHG,AK_NK
257,Fvb1,12800001,12850000,50000,*,4845,47342,0.0254365567774507,CHG,AK_NK
258,Fvb1,12850001,12900000,50000,*,4676,58798,0.018249407775644,CHG,AK_NK
259,Fvb1,12900001,12950000,50000,*,12039,36903,0.289182741337908,CHG,AK_NK
260,Fvb1,12950001,13000000,50000,*,3680,22681,0.104520671976014,CHG,AK_NK
261,Fvb1,13000001,13050000,50000,*,1535,58061,0.00547861282791805,CHG,AK_NK
262,Fvb1,13050001,13100000,50000,*,9010,47097,0.02112130141216,CHG,AK_NK
263,Fvb1,13100001,13150000,50000,*,7627,50705,0.0600383775409095,CHG,AK_NK
264,Fvb1,13150001,13200000,50000,*,4833,45970,0.00919669246938927,CHG,AK_NK
265,Fvb1,13200001,13250000,50000,*,14191,40597,0.0631461759086522,CHG,AK_NK
266,Fvb1,13250001,13300000,50000,*,7112,57563,0.00959351492679726,CHG,AK_NK
267,Fvb1,13300001,13350000,50000,*,22916,43665,0.038428284824866,CHG,AK_NK
268,Fvb1,13350001,13400000,50000,*,9029,42195,0.0381574374624953,CHG,AK_NK
269,Fvb1,13400001,13450000,50000,*,23388,37944,0.18744146821019,CHG,AK_NK
270,Fvb1,13450001,13500000,50000,*,16110,47143,0.0245174904089502,CHG,AK_NK
271,Fvb1,13500001,13550000,50000,*,6320,42640,0.0330151375336968,CHG,AK_NK
272,Fvb1,13550001,13600000,50000,*,14016,42790,0.0442175207278971,CHG,AK_NK
273,Fvb1,13600001,13650000,50000,*,5837,57455,0.0184998891517783,CHG,AK_NK
274,Fvb1,13650001,13700000,50000,*,16126,52999,0.0368739946585548,CHG,AK_NK
275,Fvb1,13700001,13750000,50000,*,15721,49055,0.0107116507155836,CHG,AK_NK
276,Fvb1,13750001,13800000,50000,*,10603,46003,0.134849456342673,CHG,AK_NK
277,Fvb1,13800001,13850000,50000,*,6992,35577,0.086867390048812,CHG,AK_NK
278,Fvb1,13850001,13900000,50000,*,3362,54007,0.0229162799282121,CHG,AK_NK
279,Fvb1,13900001,13950000,50000,*,24449,39751,0.147776686304615,CHG,AK_NK
280,Fvb1,13950001,14000000,50000,*,12707,51446,0.0763821064403762,CHG,AK_NK
281,Fvb1,14000001,14050000,50000,*,5500,40529,0.0346154064304394,CHG,AK_NK
282,Fvb1,14050001,14100000,50000,*,11280,41697,0.067935919139284,CHG,AK_NK
283,Fvb1,14100001,14150000,50000,*,6380,44728,0.0361820139822623,CHG,AK_NK
284,Fvb1,14150001,14200000,50000,*,4786,54015,0.0374581089517601,CHG,AK_NK
285,Fvb1,14200001,14250000,50000,*,11221,32866,0.0294866640604454,CHG,AK_NK
286,Fvb1,14250001,14300000,50000,*,24696,32737,0.391959675370909,CHG,AK_NK
287,Fvb1,14300001,14350000,50000,*,10882,40024,-0.0541775142598761,CHG,AK_NK
288,Fvb1,14350001,14400000,50000,*,12846,47288,-0.257216848697499,CHG,AK_NK
289,Fvb1,14400001,14450000,50000,*,13707,44005,0.220264110528999,CHG,AK_NK
290,Fvb1,14450001,14500000,50000,*,13346,39595,0.0691951392783277,CHG,AK_NK
291,Fvb1,14500001,14550000,50000,*,15647,43101,0.0323045785691711,CHG,AK_NK
292,Fvb1,14550001,14600000,50000,*,13616,47625,0.0873496981830579,CHG,AK_NK
293,Fvb1,14600001,14650000,50000,*,8547,39452,-0.0306336792267573,CHG,AK_NK
294,Fvb1,14650001,14700000,50000,*,15799,42402,0.164885215508982,CHG,AK_NK
295,Fvb1,14700001,14750000,50000,*,7409,59035,0.00764042371451522,CHG,AK_NK
296,Fvb1,14750001,14800000,50000,*,5265,30067,0.0251022505096951,CHG,AK_NK
297,Fvb1,14800001,14850000,50000,*,2097,59921,0.00460510935780349,CHG,AK_NK
298,Fvb1,14850001,14900000,50000,*,6321,56207,0.0781818875525716,CHG,AK_NK
299,Fvb1,14900001,14950000,50000,*,11504,50325,0.0256224532130722,CHG,AK_NK
300,Fvb1,14950001,15000000,50000,*,4570,54659,0.0205748092469002,CHG,AK_NK
301,Fvb1,15000001,15050000,50000,*,11331,45843,0.0998888938120687,CHG,AK_NK
302,Fvb1,15050001,15100000,50000,*,11601,49251,0.0251329017721305,CHG,AK_NK
303,Fvb1,15100001,15150000,50000,*,18962,44704,0.0294419031326547,CHG,AK_NK
304,Fvb1,15150001,15200000,50000,*,7459,52300,0.0151813280161009,CHG,AK_NK
305,Fvb1,15200001,15250000,50000,*,13079,67282,0.137903336977264,CHG,AK_NK
306,Fvb1,15250001,15300000,50000,*,14961,47771,0.170310591166362,CHG,AK_NK
307,Fvb1,15300001,15350000,50000,*,4302,57933,0.0160151746433009,CHG,AK_NK
308,Fvb1,15350001,15400000,50000,*,11477,40627,0.0504883885339238,CHG,AK_NK
309,Fvb1,15400001,15450000,50000,*,7637,51800,0.0162421246857044,CHG,AK_NK
310,Fvb1,15450001,15500000,50000,*,9561,25484,0.206664470657754,CHG,AK_NK
311,Fvb1,15500001,15550000,50000,*,21820,40067,0.0534392191166463,CHG,AK_NK
312,Fvb1,15550001,15600000,50000,*,11284,35601,0.0756914355049183,CHG,AK_NK
313,Fvb1,15600001,15650000,50000,*,13198,41526,0.102158255057507,CHG,AK_NK
314,Fvb1,15650001,15700000,50000,*,16514,42956,0.0660412794662342,CHG,AK_NK
315,Fvb1,15700001,15750000,50000,*,7868,55435,0.0821917326832994,CHG,AK_NK
316,Fvb1,15750001,15800000,50000,*,12325,48063,0.111154659666376,CHG,AK_NK
317,Fvb1,15800001,15850000,50000,*,7984,45698,0.0456342270515432,CHG,AK_NK
318,Fvb1,15850001,15900000,50000,*,4546,50931,0.0162422664874777,CHG,AK_NK
319,Fvb1,15900001,15950000,50000,*,3980,51774,-0.078972516405175,CHG,AK_NK
320,Fvb1,15950001,16000000,50000,*,11035,43051,0.0163354606230097,CHG,AK_NK
321,Fvb1,16000001,16050000,50000,*,12826,44484,0.129075539620911,CHG,AK_NK
322,Fvb1,16050001,16100000,50000,*,17069,38365,0.121830446689953,CHG,AK_NK
323,Fvb1,16100001,16150000,50000,*,4548,50505,0.0521469261091903,CHG,AK_NK
324,Fvb1,16150001,16200000,50000,*,5089,36789,0.0381666201670832,CHG,AK_NK
325,Fvb1,16200001,16250000,50000,*,5021,47605,0.0201823535339343,CHG,AK_NK
326,Fvb1,16250001,16300000,50000,*,10170,48250,0.0406519536554755,CHG,AK_NK
327,Fvb1,16300001,16350000,50000,*,9687,47596,0.0287412035340496,CHG,AK_NK
328,Fvb1,16350001,16400000,50000,*,7774,56566,0.0288719694990225,CHG,AK_NK
329,Fvb1,16400001,16450000,50000,*,10846,46716,0.0536915749488743,CHG,AK_NK
330,Fvb1,16450001,16500000,50000,*,7565,52111,0.0576839243658651,CHG,AK_NK
331,Fvb1,16500001,16550000,50000,*,7488,47277,-9.07577251572367e-05,CHG,AK_NK
332,Fvb1,16550001,16600000,50000,*,19930,39013,0.00721363215776405,CHG,AK_NK
333,Fvb1,16600001,16650000,50000,*,16050,172467,0.035271814170063,CHG,AK_NK
334,Fvb1,16650001,16700000,50000,*,10464,41394,0.099440499983529,CHG,AK_NK
335,Fvb1,16700001,16750000,50000,*,17513,41299,0.143710889625455,CHG,AK_NK
336,Fvb1,16750001,16800000,50000,*,11500,49937,0.0867747906935442,CHG,AK_NK
337,Fvb1,16800001,16850000,50000,*,18521,45084,0.259912814206506,CHG,AK_NK
338,Fvb1,16850001,16900000,50000,*,7043,43439,0.0875476443655189,CHG,AK_NK
339,Fvb1,16900001,16950000,50000,*,7864,45562,0.0390201711618976,CHG,AK_NK
340,Fvb1,16950001,17000000,50000,*,10466,37636,0.151210533290232,CHG,AK_NK
341,Fvb1,17000001,17050000,50000,*,12026,51057,0.0920471180624942,CHG,AK_NK
342,Fvb1,17050001,17100000,50000,*,7647,56164,0.0568317940294622,CHG,AK_NK
343,Fvb1,17100001,17150000,50000,*,8531,51281,0.0583030688632973,CHG,AK_NK
344,Fvb1,17150001,17200000,50000,*,11929,39163,0.0587947529089797,CHG,AK_NK
345,Fvb1,17200001,17250000,50000,*,2469,36266,0.0224558518084421,CHG,AK_NK
346,Fvb1,17250001,17300000,50000,*,9593,43539,0.0236931052719475,CHG,AK_NK
347,Fvb1,17300001,17350000,50000,*,9200,50082,0.0261365333069448,CHG,AK_NK
348,Fvb1,17350001,17400000,50000,*,9550,46634,0.0757995761060666,CHG,AK_NK
349,Fvb1,17400001,17450000,50000,*,11763,29753,0.113008914279803,CHG,AK_NK
350,Fvb1,17450001,17500000,50000,*,14639,46761,0.067428546911793,CHG,AK_NK
351,Fvb1,17500001,17550000,50000,*,10118,50560,0.115761103649467,CHG,AK_NK
352,Fvb1,17550001,17600000,50000,*,22874,39557,0.265671101774625,CHG,AK_NK
353,Fvb1,17600001,17650000,50000,*,11218,43086,0.0604145945275552,CHG,AK_NK
354,Fvb1,17650001,17700000,50000,*,14007,45632,0.0247268445501367,CHG,AK_NK
355,Fvb1,17700001,17750000,50000,*,11835,46670,0.121354072334989,CHG,AK_NK
356,Fvb1,17750001,17800000,50000,*,2398,55881,0.00114065415617374,CHG,AK_NK
357,Fvb1,17800001,17850000,50000,*,4466,53543,0.032749418116653,CHG,AK_NK
358,Fvb1,17850001,17900000,50000,*,13444,40838,0.0635102362722642,CHG,AK_NK
359,Fvb1,17900001,17950000,50000,*,21198,38594,0.147369568639568,CHG,AK_NK
360,Fvb1,17950001,18000000,50000,*,1815,58076,0.00726478767175737,CHG,AK_NK
361,Fvb1,18000001,18050000,50000,*,10429,51766,0.0484931636940862,CHG,AK_NK
362,Fvb1,18050001,18100000,50000,*,6127,61534,0.000830493074999217,CHG,AK_NK
363,Fvb1,18100001,18150000,50000,*,10689,31958,0.0582214507007737,CHG,AK_NK
364,Fvb1,18150001,18200000,50000,*,16995,37778,0.184536515462639,CHG,AK_NK
365,Fvb1,18200001,18250000,50000,*,11559,36328,-0.0165892348056536,CHG,AK_NK
366,Fvb1,18250001,18300000,50000,*,4549,65605,0.0186889658134752,CHG,AK_NK
367,Fvb1,18300001,18350000,50000,*,7422,58067,0.0171806629364407,CHG,AK_NK
368,Fvb1,18350001,18400000,50000,*,15872,42944,0.0756760468718038,CHG,AK_NK
369,Fvb1,18400001,18450000,50000,*,12275,42533,0.0794253880113295,CHG,AK_NK
370,Fvb1,18450001,18500000,50000,*,11757,41623,0.0327347385331833,CHG,AK_NK
371,Fvb1,18500001,18550000,50000,*,8243,49315,0.0200577378995992,CHG,AK_NK
372,Fvb1,18550001,18600000,50000,*,19925,39593,0.0519343067688454,CHG,AK_NK
373,Fvb1,18600001,18650000,50000,*,7039,37667,0.0627513476636381,CHG,AK_NK
374,Fvb1,18650001,18700000,50000,*,8422,52754,0.0677639361739324,CHG,AK_NK
375,Fvb1,18700001,18750000,50000,*,16715,42733,0.168751003848467,CHG,AK_NK
376,Fvb1,18750001,18800000,50000,*,5234,51996,0.023527879689197,CHG,AK_NK
377,Fvb1,18800001,18850000,50000,*,13097,50776,0.115608778217097,CHG,AK_NK
378,Fvb1,18850001,18900000,50000,*,16951,39631,0.033828871359207,CHG,AK_NK
379,Fvb1,18900001,18950000,50000,*,6105,25867,0.0478030136749551,CHG,AK_NK
380,Fvb1,18950001,19000000,50000,*,14215,51634,0.0273364543414177,CHG,AK_NK
381,Fvb1,19000001,19050000,50000,*,15788,45812,0.0805196019229654,CHG,AK_NK
382,Fvb1,19050001,19100000,50000,*,15778,43502,0.0110942092075013,CHG,AK_NK
383,Fvb1,19100001,19150000,50000,*,5046,59461,0.0157686044952166,CHG,AK_NK
384,Fvb1,19150001,19200000,50000,*,8421,50956,-0.0231566329503958,CHG,AK_NK
385,Fvb1,19200001,19250000,50000,*,18663,49681,0.0136395719378508,CHG,AK_NK
386,Fvb1,19250001,19300000,50000,*,13683,49942,0.139114857453916,CHG,AK_NK
387,Fvb1,19300001,19350000,50000,*,7386,47135,0.0483910656591467,CHG,AK_NK
388,Fvb1,19350001,19400000,50000,*,12788,45191,0.157767825376743,CHG,AK_NK
389,Fvb1,19400001,19450000,50000,*,937,27125,-0.0222062811454031,CHG,AK_NK
390,Fvb1,19450001,19500000,50000,*,16992,30612,0.116685175014377,CHG,AK_NK
391,Fvb1,19500001,19550000,50000,*,19823,32298,0.0697015461861582,CHG,AK_NK
392,Fvb1,19550001,19600000,50000,*,13584,20840,-0.00962442103784888,CHG,AK_NK
393,Fvb1,19600001,19650000,50000,*,12513,19650,-0.0947826351374268,CHG,AK_NK
394,Fvb1,19650001,19700000,50000,*,26434,41635,0.0449781797401319,CHG,AK_NK
395,Fvb1,19700001,19750000,50000,*,15245,27065,0.0860070609777743,CHG,AK_NK
396,Fvb1,19750001,19800000,50000,*,19694,41748,0.0843165409927846,CHG,AK_NK
397,Fvb1,19800001,19850000,50000,*,17166,35671,0.0532249883694115,CHG,AK_NK
398,Fvb1,19850001,19900000,50000,*,29798,42268,0.0264843111722538,CHG,AK_NK
399,Fvb1,19900001,19950000,50000,*,13571,41525,0.110936863602554,CHG,AK_NK
400,Fvb1,19950001,20000000,50000,*,14560,47282,0.0558403598225492,CHG,AK_NK
401,Fvb1,20000001,20050000,50000,*,19833,38881,0.207392875331272,CHG,AK_NK
402,Fvb1,20050001,20100000,50000,*,15554,38954,0.0882840436667426,CHG,AK_NK
403,Fvb1,20100001,20150000,50000,*,13365,47388,0.107364720781194,CHG,AK_NK
404,Fvb1,20150001,20200000,50000,*,20727,42133,0.12905084413282,CHG,AK_NK
405,Fvb1,20200001,20250000,50000,*,16286,40476,0.0484999066840702,CHG,AK_NK
406,Fvb1,20250001,20300000,50000,*,14406,43721,0.127880216628977,CHG,AK_NK
407,Fvb1,20300001,20350000,50000,*,24081,35614,-0.010545384918908,CHG,AK_NK
408,Fvb1,20350001,20400000,50000,*,21929,34815,0.151540911886221,CHG,AK_NK
409,Fvb1,20400001,20450000,50000,*,18963,37508,-0.0205565777731747,CHG,AK_NK
410,Fvb1,20450001,20500000,50000,*,21579,37375,0.0658953385961096,CHG,AK_NK
411,Fvb1,20500001,20550000,50000,*,19003,38156,0.058885622577488,CHG,AK_NK
412,Fvb1,20550001,20600000,50000,*,19902,26130,0.00614383440956179,CHG,AK_NK
413,Fvb1,20600001,20650000,50000,*,21814,48192,0.113518252606773,CHG,AK_NK
414,Fvb1,20650001,20700000,50000,*,24326,44857,0.0952572319371763,CHG,AK_NK
415,Fvb1,20700001,20750000,50000,*,10284,19808,0.00724345980540286,CHG,AK_NK
416,Fvb1,20750001,20800000,50000,*,27199,44165,0.0432458287548977,CHG,AK_NK
417,Fvb1,20800001,20850000,50000,*,16547,46273,0.0946408131692351,CHG,AK_NK
418,Fvb1,20850001,20900000,50000,*,14373,47328,0.131377069020862,CHG,AK_NK
419,Fvb1,20900001,20950000,50000,*,11262,51846,0.0512591060299946,CHG,AK_NK
420,Fvb1,20950001,21000000,50000,*,9730,39715,0.00228086967805122,CHG,AK_NK
421,Fvb1,21000001,21050000,50000,*,12487,32628,0.0528062979578511,CHG,AK_NK
422,Fvb1,21050001,21100000,50000,*,9910,50878,-0.207162078560669,CHG,AK_NK
423,Fvb1,21100001,21150000,50000,*,16321,37047,0.0367721671105767,CHG,AK_NK
424,Fvb1,21150001,21200000,50000,*,22115,39050,0.124178986856011,CHG,AK_NK
425,Fvb1,21200001,21250000,50000,*,19265,32151,0.0288092297489041,CHG,AK_NK
