,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb2,context,group
11,Fvb2,500001,550000,50000,*,1674,149657,-0.00217739725172369,CHH,AL_NL
12,Fvb2,550001,600000,50000,*,2353,192313,0.00501317702206721,CHH,AL_NL
13,Fvb2,600001,650000,50000,*,4498,161591,-0.0053209315500991,CHH,AL_NL
14,Fvb2,650001,700000,50000,*,6836,146146,-0.0129102745565205,CHH,AL_NL
15,Fvb2,700001,750000,50000,*,5693,132540,-0.0050754633800888,CHH,AL_NL
16,Fvb2,750001,800000,50000,*,3434,190320,-0.00232311262820429,CHH,AL_NL
17,Fvb2,800001,850000,50000,*,5645,164827,-0.00397380506999433,CHH,AL_NL
18,Fvb2,850001,900000,50000,*,3834,122217,-0.00830860037275916,CHH,AL_NL
19,Fvb2,900001,950000,50000,*,7518,140696,-0.00703183478565188,CHH,AL_NL
20,Fvb2,950001,1000000,50000,*,1392,94801,0.000445572651590908,CHH,AL_NL
21,Fvb2,1000001,1050000,50000,*,583,85770,-0.00818454211044357,CHH,AL_NL
22,Fvb2,1050001,1100000,50000,*,3064,85318,0.00679231417665214,CHH,AL_NL
23,Fvb2,1100001,1150000,50000,*,3676,161238,-0.0210701759989789,CHH,AL_NL
24,Fvb2,1150001,1200000,50000,*,1993,129060,-0.0131969423232877,CHH,AL_NL
25,Fvb2,1200001,1250000,50000,*,2304,142398,-0.00260887826546313,CHH,AL_NL
26,Fvb2,1250001,1300000,50000,*,2001,210899,-0.00203429327094178,CHH,AL_NL
27,Fvb2,1300001,1350000,50000,*,4467,180285,-0.00513292579042093,CHH,AL_NL
28,Fvb2,1350001,1400000,50000,*,7147,168348,-0.00707191170752477,CHH,AL_NL
29,Fvb2,1400001,1450000,50000,*,3959,160692,-0.00686244496506286,CHH,AL_NL
30,Fvb2,1450001,1500000,50000,*,5306,187547,-0.00805646291227557,CHH,AL_NL
31,Fvb2,1500001,1550000,50000,*,3102,195313,-0.00393621198177221,CHH,AL_NL
32,Fvb2,1550001,1600000,50000,*,3584,95831,-0.00803436642673015,CHH,AL_NL
33,Fvb2,1600001,1650000,50000,*,4698,129166,-0.00925499807717717,CHH,AL_NL
34,Fvb2,1650001,1700000,50000,*,1756,158754,-0.00306845461749112,CHH,AL_NL
35,Fvb2,1700001,1750000,50000,*,2686,164808,-0.00555219097899378,CHH,AL_NL
36,Fvb2,1750001,1800000,50000,*,2823,131380,-0.00518230349575401,CHH,AL_NL
37,Fvb2,1800001,1850000,50000,*,4932,193853,-0.0089013815521087,CHH,AL_NL
38,Fvb2,1850001,1900000,50000,*,4779,129887,-0.0168300456931229,CHH,AL_NL
39,Fvb2,1900001,1950000,50000,*,2429,142638,-0.00997812804091126,CHH,AL_NL
40,Fvb2,1950001,2000000,50000,*,2686,73630,-0.0141668307512846,CHH,AL_NL
41,Fvb2,2000001,2050000,50000,*,5189,133918,-0.0102488618515124,CHH,AL_NL
42,Fvb2,2050001,2100000,50000,*,5227,151589,-0.00221768708918884,CHH,AL_NL
43,Fvb2,2100001,2150000,50000,*,5118,154363,-0.0252000221440234,CHH,AL_NL
44,Fvb2,2150001,2200000,50000,*,3108,180143,-0.00262471569265199,CHH,AL_NL
45,Fvb2,2200001,2250000,50000,*,6034,106215,-0.0068866066312012,CHH,AL_NL
46,Fvb2,2250001,2300000,50000,*,3543,152359,-0.00522953394134078,CHH,AL_NL
47,Fvb2,2300001,2350000,50000,*,3742,179638,-0.00876113394457938,CHH,AL_NL
48,Fvb2,2350001,2400000,50000,*,2714,189547,0.00706881028185774,CHH,AL_NL
49,Fvb2,2400001,2450000,50000,*,1649,181087,-6.86628876081057e-05,CHH,AL_NL
50,Fvb2,2450001,2500000,50000,*,2751,77165,-0.00956662001728718,CHH,AL_NL
51,Fvb2,2500001,2550000,50000,*,6480,142908,-0.00741532430622212,CHH,AL_NL
52,Fvb2,2550001,2600000,50000,*,7012,184553,-0.00605415460947718,CHH,AL_NL
53,Fvb2,2600001,2650000,50000,*,7895,159589,-0.0108499553946351,CHH,AL_NL
54,Fvb2,2650001,2700000,50000,*,221,5331,0.0151398473674338,CHH,AL_NL
55,Fvb2,2700001,2750000,50000,*,643,25734,0.00135779893975915,CHH,AL_NL
56,Fvb2,2750001,2800000,50000,*,1233,19924,0.0208050336813187,CHH,AL_NL
57,Fvb2,2800001,2850000,50000,*,4342,169653,-0.000629438398224377,CHH,AL_NL
58,Fvb2,2850001,2900000,50000,*,3928,195680,-0.00382692534091191,CHH,AL_NL
59,Fvb2,2900001,2950000,50000,*,3749,185036,-0.00629041612623362,CHH,AL_NL
60,Fvb2,2950001,3000000,50000,*,2653,174363,-0.00520260630487316,CHH,AL_NL
61,Fvb2,3000001,3050000,50000,*,5048,176856,-0.000307146888428898,CHH,AL_NL
62,Fvb2,3050001,3100000,50000,*,6636,171889,-0.0053981895515392,CHH,AL_NL
63,Fvb2,3100001,3150000,50000,*,3201,172288,-0.00358818428605301,CHH,AL_NL
64,Fvb2,3150001,3200000,50000,*,7826,181794,-0.0157485648694068,CHH,AL_NL
65,Fvb2,3200001,3250000,50000,*,3870,185296,-0.00464515698862555,CHH,AL_NL
66,Fvb2,3250001,3300000,50000,*,2663,196856,-0.00242311928471795,CHH,AL_NL
67,Fvb2,3300001,3350000,50000,*,4501,182645,-0.00618287892980207,CHH,AL_NL
68,Fvb2,3350001,3400000,50000,*,2412,171481,-0.00177119751735294,CHH,AL_NL
69,Fvb2,3400001,3450000,50000,*,4145,197053,-0.00387463242462492,CHH,AL_NL
70,Fvb2,3450001,3500000,50000,*,5369,165538,-0.00539403653906738,CHH,AL_NL
71,Fvb2,3500001,3550000,50000,*,4476,206550,-0.00324382310553916,CHH,AL_NL
72,Fvb2,3550001,3600000,50000,*,5312,151271,-0.0162307679775054,CHH,AL_NL
73,Fvb2,3600001,3650000,50000,*,6252,184619,-0.00625588501782277,CHH,AL_NL
74,Fvb2,3650001,3700000,50000,*,4472,189521,-0.00283474599782477,CHH,AL_NL
75,Fvb2,3700001,3750000,50000,*,1519,118014,-0.0185267380727546,CHH,AL_NL
76,Fvb2,3750001,3800000,50000,*,403,30807,-0.0137579444828121,CHH,AL_NL
77,Fvb2,3800001,3850000,50000,*,367,11508,-0.0284952987113447,CHH,AL_NL
78,Fvb2,3850001,3900000,50000,*,4745,135093,-0.00566189896158779,CHH,AL_NL
79,Fvb2,3900001,3950000,50000,*,8551,153114,-0.0169829420103015,CHH,AL_NL
80,Fvb2,3950001,4000000,50000,*,4727,97454,-0.0134999632331895,CHH,AL_NL
81,Fvb2,4000001,4050000,50000,*,2133,190960,-0.00317018233536461,CHH,AL_NL
82,Fvb2,4050001,4100000,50000,*,3778,129805,-0.0107431485782156,CHH,AL_NL
83,Fvb2,4100001,4150000,50000,*,4936,116794,-0.0329694825240531,CHH,AL_NL
84,Fvb2,4150001,4200000,50000,*,4282,175059,-0.00426979179007829,CHH,AL_NL
85,Fvb2,4200001,4250000,50000,*,1923,109181,-0.0153022135278467,CHH,AL_NL
86,Fvb2,4250001,4300000,50000,*,3336,93118,-0.0173257025851063,CHH,AL_NL
87,Fvb2,4300001,4350000,50000,*,3263,205748,-0.0091358894910672,CHH,AL_NL
88,Fvb2,4350001,4400000,50000,*,4594,191827,-0.00409778426853991,CHH,AL_NL
89,Fvb2,4400001,4450000,50000,*,6253,187542,-0.00870650888907585,CHH,AL_NL
90,Fvb2,4450001,4500000,50000,*,5327,182565,-0.00584438635045124,CHH,AL_NL
91,Fvb2,4500001,4550000,50000,*,6223,168543,-0.00972554124761183,CHH,AL_NL
92,Fvb2,4550001,4600000,50000,*,6059,182300,-0.012536846259451,CHH,AL_NL
93,Fvb2,4600001,4650000,50000,*,5170,208865,-0.00858444313358556,CHH,AL_NL
94,Fvb2,4650001,4700000,50000,*,2818,150189,-0.00523131740870738,CHH,AL_NL
95,Fvb2,4700001,4750000,50000,*,2614,196389,-0.00215618627428611,CHH,AL_NL
96,Fvb2,4750001,4800000,50000,*,3909,87547,-0.0115681954778323,CHH,AL_NL
97,Fvb2,4800001,4850000,50000,*,4359,120439,-0.00106046196301134,CHH,AL_NL
98,Fvb2,4850001,4900000,50000,*,6634,180830,-0.0094242586694129,CHH,AL_NL
99,Fvb2,4900001,4950000,50000,*,3484,188999,-0.00267511072922662,CHH,AL_NL
100,Fvb2,4950001,5000000,50000,*,4880,154268,-0.00434433381817376,CHH,AL_NL
101,Fvb2,5000001,5050000,50000,*,5744,193346,-0.000690221084292352,CHH,AL_NL
102,Fvb2,5050001,5100000,50000,*,5960,200141,-0.00959970651206426,CHH,AL_NL
103,Fvb2,5100001,5150000,50000,*,6011,321892,-0.00801715780701968,CHH,AL_NL
104,Fvb2,5150001,5200000,50000,*,2258,188352,-0.00660991521939725,CHH,AL_NL
105,Fvb2,5200001,5250000,50000,*,6871,160067,-0.0159810638638983,CHH,AL_NL
106,Fvb2,5250001,5300000,50000,*,5258,172222,-0.00652054810895153,CHH,AL_NL
107,Fvb2,5300001,5350000,50000,*,10966,155908,0.00116534939741886,CHH,AL_NL
108,Fvb2,5350001,5400000,50000,*,4143,108378,-0.0131419385164579,CHH,AL_NL
109,Fvb2,5400001,5450000,50000,*,7168,177582,-0.00834264588841249,CHH,AL_NL
110,Fvb2,5450001,5500000,50000,*,5992,165813,-0.00767712935874961,CHH,AL_NL
111,Fvb2,5500001,5550000,50000,*,4403,149590,-0.00838613275481065,CHH,AL_NL
112,Fvb2,5550001,5600000,50000,*,5809,188757,-0.00336466376575701,CHH,AL_NL
113,Fvb2,5600001,5650000,50000,*,4706,165179,-0.00819295734498667,CHH,AL_NL
114,Fvb2,5650001,5700000,50000,*,4329,180774,-0.00575649811028154,CHH,AL_NL
115,Fvb2,5700001,5750000,50000,*,3584,161633,-0.00555414355711373,CHH,AL_NL
116,Fvb2,5750001,5800000,50000,*,3272,155554,-0.00975324039772962,CHH,AL_NL
117,Fvb2,5800001,5850000,50000,*,5555,153172,-0.00511121515073341,CHH,AL_NL
118,Fvb2,5850001,5900000,50000,*,4168,186159,-0.0042691935549731,CHH,AL_NL
119,Fvb2,5900001,5950000,50000,*,6338,134651,-0.00865471312333353,CHH,AL_NL
120,Fvb2,5950001,6000000,50000,*,4412,144896,-0.0123083144906815,CHH,AL_NL
121,Fvb2,6000001,6050000,50000,*,3708,188605,-0.00581055386068095,CHH,AL_NL
122,Fvb2,6050001,6100000,50000,*,2838,216730,-0.000793306771435114,CHH,AL_NL
123,Fvb2,6100001,6150000,50000,*,4564,199747,-0.00816058776048577,CHH,AL_NL
124,Fvb2,6150001,6200000,50000,*,7215,157258,-0.00984048049963404,CHH,AL_NL
125,Fvb2,6200001,6250000,50000,*,4118,79724,-0.0129862143091196,CHH,AL_NL
126,Fvb2,6250001,6300000,50000,*,3985,151564,-0.00950450234286959,CHH,AL_NL
127,Fvb2,6300001,6350000,50000,*,9245,162198,-0.0233032550503518,CHH,AL_NL
128,Fvb2,6350001,6400000,50000,*,7087,141690,-0.018744203910065,CHH,AL_NL
129,Fvb2,6400001,6450000,50000,*,94,3368,-0.0222769583271512,CHH,AL_NL
130,Fvb2,6450001,6500000,50000,*,6102,115173,-0.0189307707442499,CHH,AL_NL
131,Fvb2,6500001,6550000,50000,*,6062,96076,-0.0124174430564587,CHH,AL_NL
132,Fvb2,6550001,6600000,50000,*,5759,92866,-0.00191377900427366,CHH,AL_NL
133,Fvb2,6600001,6650000,50000,*,4698,88272,-0.0182970730442776,CHH,AL_NL
134,Fvb2,6650001,6700000,50000,*,6683,170151,-0.0101035422761036,CHH,AL_NL
135,Fvb2,6700001,6750000,50000,*,5379,185196,-0.00799669908760602,CHH,AL_NL
136,Fvb2,6750001,6800000,50000,*,3084,178899,-0.00703483513586982,CHH,AL_NL
137,Fvb2,6800001,6850000,50000,*,5728,155184,-0.0118414344050435,CHH,AL_NL
138,Fvb2,6850001,6900000,50000,*,1750,97525,-0.0215093515120784,CHH,AL_NL
139,Fvb2,6900001,6950000,50000,*,2808,114865,-0.0168439184426328,CHH,AL_NL
140,Fvb2,6950001,7000000,50000,*,7002,143290,-0.00961770358637334,CHH,AL_NL
141,Fvb2,7000001,7050000,50000,*,8382,133895,-0.0217813722378521,CHH,AL_NL
142,Fvb2,7050001,7100000,50000,*,1676,76976,-0.00987668293351393,CHH,AL_NL
143,Fvb2,7100001,7150000,50000,*,10586,162478,-0.0111093219134903,CHH,AL_NL
144,Fvb2,7150001,7200000,50000,*,4074,166531,-0.00428910872912961,CHH,AL_NL
145,Fvb2,7200001,7250000,50000,*,4252,160239,-0.0188251844992149,CHH,AL_NL
146,Fvb2,7250001,7300000,50000,*,3297,182698,-0.00438747193319641,CHH,AL_NL
147,Fvb2,7300001,7350000,50000,*,6422,151207,-0.00489054665980087,CHH,AL_NL
148,Fvb2,7350001,7400000,50000,*,5879,176111,-0.00538084424166302,CHH,AL_NL
149,Fvb2,7400001,7450000,50000,*,6461,170955,-0.0100691889933522,CHH,AL_NL
150,Fvb2,7450001,7500000,50000,*,6253,163918,-0.0145547458071757,CHH,AL_NL
151,Fvb2,7500001,7550000,50000,*,7896,151827,-0.0106727234673754,CHH,AL_NL
152,Fvb2,7550001,7600000,50000,*,4664,186096,-0.00861222867752541,CHH,AL_NL
153,Fvb2,7600001,7650000,50000,*,2697,182342,-0.00422394373184242,CHH,AL_NL
154,Fvb2,7650001,7700000,50000,*,4364,173829,-0.00397744483750511,CHH,AL_NL
155,Fvb2,7700001,7750000,50000,*,3340,164186,-0.00631381505147147,CHH,AL_NL
156,Fvb2,7750001,7800000,50000,*,5633,183531,-0.00564553592630422,CHH,AL_NL
157,Fvb2,7800001,7850000,50000,*,6667,141846,-0.0185511467182508,CHH,AL_NL
158,Fvb2,7850001,7900000,50000,*,6182,143117,-0.00980776764898553,CHH,AL_NL
159,Fvb2,7900001,7950000,50000,*,5233,162662,-0.0084578504173852,CHH,AL_NL
160,Fvb2,7950001,8000000,50000,*,5184,140738,-0.00256322826839807,CHH,AL_NL
161,Fvb2,8000001,8050000,50000,*,6698,130775,-0.0137195872957737,CHH,AL_NL
162,Fvb2,8050001,8100000,50000,*,6882,172924,-0.00204947802531082,CHH,AL_NL
163,Fvb2,8100001,8150000,50000,*,6543,164228,-0.00776415008492748,CHH,AL_NL
164,Fvb2,8150001,8200000,50000,*,6234,164485,-0.00884533327003671,CHH,AL_NL
165,Fvb2,8200001,8250000,50000,*,6908,126753,-0.0270048454245063,CHH,AL_NL
166,Fvb2,8250001,8300000,50000,*,5815,127277,-0.0145879134880537,CHH,AL_NL
167,Fvb2,8300001,8350000,50000,*,7194,146392,-0.0127722189733594,CHH,AL_NL
168,Fvb2,8350001,8400000,50000,*,5746,137257,-0.0182958359504512,CHH,AL_NL
169,Fvb2,8400001,8450000,50000,*,2495,192670,-0.00408012141620925,CHH,AL_NL
170,Fvb2,8450001,8500000,50000,*,4852,172882,-0.00861202871789176,CHH,AL_NL
171,Fvb2,8500001,8550000,50000,*,5277,191324,-0.00203541074211117,CHH,AL_NL
172,Fvb2,8550001,8600000,50000,*,3201,207024,-0.00388291384957671,CHH,AL_NL
173,Fvb2,8600001,8650000,50000,*,3928,164793,-0.00541898532646119,CHH,AL_NL
174,Fvb2,8650001,8700000,50000,*,3811,188221,-0.00650373799934163,CHH,AL_NL
175,Fvb2,8700001,8750000,50000,*,4076,121726,-0.0139524787547209,CHH,AL_NL
176,Fvb2,8750001,8800000,50000,*,3193,122765,-0.00631447616747702,CHH,AL_NL
177,Fvb2,8800001,8850000,50000,*,4033,180729,-0.00201715251418545,CHH,AL_NL
178,Fvb2,8850001,8900000,50000,*,4094,166750,-0.00463732695177935,CHH,AL_NL
179,Fvb2,8900001,8950000,50000,*,2106,180748,-0.0043769312379968,CHH,AL_NL
180,Fvb2,8950001,9000000,50000,*,1633,182165,-0.000798434431742641,CHH,AL_NL
181,Fvb2,9000001,9050000,50000,*,4733,181237,-0.00432891596647988,CHH,AL_NL
182,Fvb2,9050001,9100000,50000,*,5787,179677,-0.00965241011590573,CHH,AL_NL
183,Fvb2,9100001,9150000,50000,*,5453,145466,0.00063560331469515,CHH,AL_NL
184,Fvb2,9150001,9200000,50000,*,5859,147354,-0.010070944193431,CHH,AL_NL
185,Fvb2,9200001,9250000,50000,*,6172,151260,-0.00233877726136067,CHH,AL_NL
186,Fvb2,9250001,9300000,50000,*,1579,188200,-0.00119388230672719,CHH,AL_NL
187,Fvb2,9300001,9350000,50000,*,4584,171377,-0.000651999272148339,CHH,AL_NL
188,Fvb2,9350001,9400000,50000,*,4718,189880,-0.0066893648337007,CHH,AL_NL
189,Fvb2,9400001,9450000,50000,*,3115,179928,-0.00198297856901766,CHH,AL_NL
190,Fvb2,9450001,9500000,50000,*,7417,146922,-0.00294703390590562,CHH,AL_NL
191,Fvb2,9500001,9550000,50000,*,3195,169319,-0.00139578212263184,CHH,AL_NL
192,Fvb2,9550001,9600000,50000,*,2034,170938,-0.00265578166106631,CHH,AL_NL
193,Fvb2,9600001,9650000,50000,*,2934,141559,-0.00480856781390067,CHH,AL_NL
194,Fvb2,9650001,9700000,50000,*,2755,187597,0.000143455122445542,CHH,AL_NL
195,Fvb2,9700001,9750000,50000,*,5084,186168,-0.00113518101599066,CHH,AL_NL
196,Fvb2,9750001,9800000,50000,*,5386,166312,-0.0052599809123445,CHH,AL_NL
197,Fvb2,9800001,9850000,50000,*,6110,164312,-0.00575905299614272,CHH,AL_NL
198,Fvb2,9850001,9900000,50000,*,4909,179176,0.00571483764513383,CHH,AL_NL
199,Fvb2,9900001,9950000,50000,*,9317,154019,0.00100494115073976,CHH,AL_NL
200,Fvb2,9950001,10000000,50000,*,5534,162623,0.00505504902072242,CHH,AL_NL
201,Fvb2,10000001,10050000,50000,*,6609,150358,0.00443811098293637,CHH,AL_NL
202,Fvb2,10050001,10100000,50000,*,4489,174343,-0.00280024139517498,CHH,AL_NL
203,Fvb2,10100001,10150000,50000,*,4882,170141,-0.00290825605736738,CHH,AL_NL
204,Fvb2,10150001,10200000,50000,*,3432,158937,-0.000926357775850869,CHH,AL_NL
205,Fvb2,10200001,10250000,50000,*,1603,158366,-0.00328975190810272,CHH,AL_NL
206,Fvb2,10250001,10300000,50000,*,6387,133318,0.00734726761947564,CHH,AL_NL
207,Fvb2,10300001,10350000,50000,*,4256,165695,0.0030030093555995,CHH,AL_NL
208,Fvb2,10350001,10400000,50000,*,9585,169097,-0.00558266622412364,CHH,AL_NL
209,Fvb2,10400001,10450000,50000,*,2420,158041,-0.00193606461506202,CHH,AL_NL
210,Fvb2,10450001,10500000,50000,*,2747,113520,-0.0163124366012251,CHH,AL_NL
211,Fvb2,10500001,10550000,50000,*,7826,159596,-0.0183891252736334,CHH,AL_NL
212,Fvb2,10550001,10600000,50000,*,3017,91784,-0.0135917369170185,CHH,AL_NL
213,Fvb2,10600001,10650000,50000,*,8166,234155,-0.0114076863723644,CHH,AL_NL
214,Fvb2,10650001,10700000,50000,*,4843,159318,0.000525938846045741,CHH,AL_NL
215,Fvb2,10700001,10750000,50000,*,8753,147636,-0.0411272574850473,CHH,AL_NL
216,Fvb2,10750001,10800000,50000,*,9202,136862,0.0370896673257376,CHH,AL_NL
217,Fvb2,10800001,10850000,50000,*,3394,178475,-0.00576751367765884,CHH,AL_NL
218,Fvb2,10850001,10900000,50000,*,5793,162820,-0.00576784738803916,CHH,AL_NL
219,Fvb2,10900001,10950000,50000,*,3399,173492,-0.0062266430544132,CHH,AL_NL
220,Fvb2,10950001,11000000,50000,*,3496,127343,-0.0172192728268431,CHH,AL_NL
221,Fvb2,11000001,11050000,50000,*,3075,97362,-0.0055956390347477,CHH,AL_NL
222,Fvb2,11050001,11100000,50000,*,2067,94140,-0.0214014548094401,CHH,AL_NL
223,Fvb2,11100001,11150000,50000,*,2861,134891,-0.00584582200140952,CHH,AL_NL
224,Fvb2,11150001,11200000,50000,*,3008,173232,-0.00407953183364926,CHH,AL_NL
225,Fvb2,11200001,11250000,50000,*,4120,156234,-0.00340940022207983,CHH,AL_NL
226,Fvb2,11250001,11300000,50000,*,3248,162609,-0.00273777212494604,CHH,AL_NL
227,Fvb2,11300001,11350000,50000,*,4032,146514,-0.00576099149604803,CHH,AL_NL
228,Fvb2,11350001,11400000,50000,*,2950,163685,-0.00302066865933384,CHH,AL_NL
229,Fvb2,11400001,11450000,50000,*,3337,151541,-0.00378255454630147,CHH,AL_NL
230,Fvb2,11450001,11500000,50000,*,4058,167333,-0.000892587691768334,CHH,AL_NL
231,Fvb2,11500001,11550000,50000,*,9214,175464,-0.00713140814410147,CHH,AL_NL
232,Fvb2,11550001,11600000,50000,*,5002,182889,-0.00633867138401429,CHH,AL_NL
233,Fvb2,11600001,11650000,50000,*,3748,159083,-0.00308364449399955,CHH,AL_NL
234,Fvb2,11650001,11700000,50000,*,3445,160782,-0.00171025638961807,CHH,AL_NL
235,Fvb2,11700001,11750000,50000,*,4975,177164,-0.00405846671826853,CHH,AL_NL
236,Fvb2,11750001,11800000,50000,*,4328,148726,-0.00524107630341229,CHH,AL_NL
237,Fvb2,11800001,11850000,50000,*,4257,152289,-0.0018845203728445,CHH,AL_NL
238,Fvb2,11850001,11900000,50000,*,6809,165796,-0.0101713588621303,CHH,AL_NL
239,Fvb2,11900001,11950000,50000,*,2605,188766,-0.00510161410668609,CHH,AL_NL
240,Fvb2,11950001,12000000,50000,*,2683,173065,-0.00105661488713589,CHH,AL_NL
241,Fvb2,12000001,12050000,50000,*,3901,136046,-0.0138580702658249,CHH,AL_NL
242,Fvb2,12050001,12100000,50000,*,4185,140370,-0.00287195359941475,CHH,AL_NL
243,Fvb2,12100001,12150000,50000,*,5588,130791,-0.0112698320681374,CHH,AL_NL
244,Fvb2,12150001,12200000,50000,*,6191,161271,-0.00881127434238466,CHH,AL_NL
245,Fvb2,12200001,12250000,50000,*,4411,165599,-0.00623489496151564,CHH,AL_NL
246,Fvb2,12250001,12300000,50000,*,7094,147971,-0.0081523361434912,CHH,AL_NL
247,Fvb2,12300001,12350000,50000,*,4820,196250,-0.00249077340312761,CHH,AL_NL
248,Fvb2,12350001,12400000,50000,*,5225,163128,-0.00231981203719837,CHH,AL_NL
249,Fvb2,12400001,12450000,50000,*,4435,189622,0.0010330515167516,CHH,AL_NL
250,Fvb2,12450001,12500000,50000,*,3615,179143,-0.0015023971897804,CHH,AL_NL
251,Fvb2,12500001,12550000,50000,*,5223,183414,-0.00478049446053181,CHH,AL_NL
252,Fvb2,12550001,12600000,50000,*,4298,168542,-0.00877872136988869,CHH,AL_NL
253,Fvb2,12600001,12650000,50000,*,3906,119881,-0.00224786216116354,CHH,AL_NL
254,Fvb2,12650001,12700000,50000,*,3905,105570,-0.00624391825875076,CHH,AL_NL
255,Fvb2,12700001,12750000,50000,*,5073,156503,-0.00142011828445745,CHH,AL_NL
256,Fvb2,12750001,12800000,50000,*,7304,130680,-0.0140458202879803,CHH,AL_NL
257,Fvb2,12800001,12850000,50000,*,2085,165302,-0.0060623049786888,CHH,AL_NL
258,Fvb2,12850001,12900000,50000,*,4292,143338,-0.00887903122594299,CHH,AL_NL
259,Fvb2,12900001,12950000,50000,*,2389,83881,-0.00817241542077059,CHH,AL_NL
260,Fvb2,12950001,13000000,50000,*,3494,77626,0.00323605546617872,CHH,AL_NL
261,Fvb2,13000001,13050000,50000,*,4110,161005,-0.00282396014660223,CHH,AL_NL
262,Fvb2,13050001,13100000,50000,*,6529,137387,-0.00820000655969111,CHH,AL_NL
263,Fvb2,13100001,13150000,50000,*,3913,170000,-0.00476954861295285,CHH,AL_NL
264,Fvb2,13150001,13200000,50000,*,2392,177466,-0.00121461027171794,CHH,AL_NL
265,Fvb2,13200001,13250000,50000,*,4725,166959,-0.00486400878687255,CHH,AL_NL
266,Fvb2,13250001,13300000,50000,*,4130,162043,-0.00750631104979501,CHH,AL_NL
267,Fvb2,13300001,13350000,50000,*,4280,105750,-0.0152150580990699,CHH,AL_NL
268,Fvb2,13350001,13400000,50000,*,5402,117635,-0.00561085809843931,CHH,AL_NL
269,Fvb2,13400001,13450000,50000,*,7105,163721,-0.00516502636726175,CHH,AL_NL
270,Fvb2,13450001,13500000,50000,*,6738,154671,-0.00878022813534789,CHH,AL_NL
271,Fvb2,13500001,13550000,50000,*,7102,164932,-0.00858540308958224,CHH,AL_NL
272,Fvb2,13550001,13600000,50000,*,3448,177421,-0.00170210920008657,CHH,AL_NL
273,Fvb2,13600001,13650000,50000,*,2849,173621,-0.00298636934410869,CHH,AL_NL
274,Fvb2,13650001,13700000,50000,*,1947,182208,-0.00181601397375668,CHH,AL_NL
275,Fvb2,13700001,13750000,50000,*,3023,191846,-0.00377559567467333,CHH,AL_NL
276,Fvb2,13750001,13800000,50000,*,8385,204460,-0.00547839121096077,CHH,AL_NL
277,Fvb2,13800001,13850000,50000,*,1890,199623,-0.00293574744800571,CHH,AL_NL
278,Fvb2,13850001,13900000,50000,*,2634,157452,-0.00121982874629453,CHH,AL_NL
279,Fvb2,13900001,13950000,50000,*,1567,173257,-0.00315932190850709,CHH,AL_NL
280,Fvb2,13950001,14000000,50000,*,3686,219297,-0.00271776293426375,CHH,AL_NL
281,Fvb2,14000001,14050000,50000,*,5113,192035,-0.00249700008683541,CHH,AL_NL
282,Fvb2,14050001,14100000,50000,*,13256,140814,0.00447805558296939,CHH,AL_NL
283,Fvb2,14100001,14150000,50000,*,8388,140814,-0.0168004282378067,CHH,AL_NL
284,Fvb2,14150001,14200000,50000,*,2574,130445,-0.00785671112996257,CHH,AL_NL
285,Fvb2,14200001,14250000,50000,*,4822,189304,-0.00526990095893885,CHH,AL_NL
286,Fvb2,14250001,14300000,50000,*,3676,133018,-0.00774540722811405,CHH,AL_NL
287,Fvb2,14300001,14350000,50000,*,7374,196762,-0.00685619486260868,CHH,AL_NL
288,Fvb2,14350001,14400000,50000,*,6783,149278,-0.0138988001014471,CHH,AL_NL
289,Fvb2,14400001,14450000,50000,*,4132,182351,-0.0058388394039137,CHH,AL_NL
290,Fvb2,14450001,14500000,50000,*,3898,175588,-0.00708312025714126,CHH,AL_NL
291,Fvb2,14500001,14550000,50000,*,3687,153025,-0.00505160897277768,CHH,AL_NL
292,Fvb2,14550001,14600000,50000,*,3620,190680,-0.00185973440563355,CHH,AL_NL
293,Fvb2,14600001,14650000,50000,*,1660,207575,-0.00165832602133329,CHH,AL_NL
294,Fvb2,14650001,14700000,50000,*,2999,162825,-0.00897975966932343,CHH,AL_NL
295,Fvb2,14700001,14750000,50000,*,4261,179684,-0.00445025896558639,CHH,AL_NL
296,Fvb2,14750001,14800000,50000,*,4837,205318,-0.00537485297523835,CHH,AL_NL
297,Fvb2,14800001,14850000,50000,*,2530,135536,-0.011371135788483,CHH,AL_NL
298,Fvb2,14850001,14900000,50000,*,3325,182730,-0.00269942763601388,CHH,AL_NL
299,Fvb2,14900001,14950000,50000,*,2067,198949,-0.00122982915366113,CHH,AL_NL
300,Fvb2,14950001,15000000,50000,*,3491,139908,-0.0248805763008299,CHH,AL_NL
301,Fvb2,15000001,15050000,50000,*,2690,175159,-0.00417026347962057,CHH,AL_NL
302,Fvb2,15050001,15100000,50000,*,4484,156833,-0.00660612511295674,CHH,AL_NL
303,Fvb2,15100001,15150000,50000,*,2760,188097,-0.00134838065151592,CHH,AL_NL
304,Fvb2,15150001,15200000,50000,*,3682,168725,-0.00356933842979818,CHH,AL_NL
305,Fvb2,15200001,15250000,50000,*,6091,174911,-0.00319984191653963,CHH,AL_NL
306,Fvb2,15250001,15300000,50000,*,4694,155451,-0.00268410327153781,CHH,AL_NL
307,Fvb2,15300001,15350000,50000,*,4489,199738,-0.0029245362640246,CHH,AL_NL
