seqnames	start	end	width	strand	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	context	direction	pValue	regionType	source	type	gene	score	phase
Fvb4	26293703	26293802	100	*	24	128	0.1875	29	73	0.397260273972603	8	CG	1	0.00185209000335024	gain	EVM	SO:0000704	FvH4_4g24010	1	NA
Fvb4	26294503	26294602	100	*	30	84	0.357142857142857	4	38	0.105263157894737	4	CG	-1	0.00415132935022358	loss	NA	NA	NA	NA	NA
Fvb4	26296603	26296702	100	*	69	76	0.907894736842105	20	31	0.645161290322581	4	CG	-1	0.00165318823405787	loss	EVM	SO:0000704	FvH4_4g24020	1	NA
Fvb4	26302203	26302302	100	*	48	60	0.8	8	18	0.444444444444444	4	CG	-1	0.00364014975143476	loss	NA	NA	NA	NA	NA
Fvb4	26388803	26388902	100	*	54	62	0.870967741935484	9	17	0.529411764705882	4	CG	-1	0.00255774807429499	loss	EVM	SO:0000704	FvH4_4g24100	1	NA
Fvb4	26427003	26427102	100	*	54	82	0.658536585365854	44	48	0.916666666666667	4	CG	1	0.00164742668931187	gain	EVM	SO:0000704	FvH4_4g24160	1	NA
Fvb4	26529403	26529502	100	*	62	115	0.539130434782609	10	39	0.256410256410256	4	CG	-1	0.00281636786210978	loss	EVM	SO:0000704	FvH4_4g24302	1	NA
Fvb4	26652203	26652302	100	*	74	75	0.986666666666667	17	22	0.772727272727273	5	CG	-1	0.000666890489396644	loss	NA	NA	NA	NA	NA
Fvb4	26799203	26799302	100	*	15	127	0.118110236220472	17	41	0.414634146341463	6	CG	1	0.000139727192676937	gain	NA	NA	NA	NA	NA
Fvb4	27209003	27209102	100	*	40	43	0.930232558139535	10	16	0.625	4	CG	-1	0.00394447460863253	loss	EVM	SO:0000704	FvH4_4g25440	1	NA
Fvb4	27403803	27403902	100	*	332	411	0.807785888077859	65	120	0.541666666666667	24	CG	-1	1.13603932698749e-07	loss	NA	NA	NA	NA	NA
Fvb4	27403903	27404002	100	*	166	202	0.821782178217822	53	88	0.602272727272727	18	CG	-1	0.000262271063162975	loss	NA	NA	NA	NA	NA
Fvb4	27507703	27507802	100	*	19	167	0.11377245508982	26	75	0.346666666666667	8	CG	1	0.000104117041895288	gain	EVM	SO:0000704	FvH4_4g25850	1	NA
Fvb4	27813003	27813102	100	*	64	116	0.551724137931034	58	65	0.892307692307692	6	CG	1	2.66342749021505e-05	gain	EVM	SO:0000704	FvH4_4g26430	1	NA
Fvb4	27930303	27930402	100	*	122	158	0.772151898734177	37	84	0.44047619047619	10	CG	-1	4.04023765813509e-06	loss	NA	NA	NA	NA	NA
Fvb4	27991103	27991202	100	*	51	110	0.463636363636364	10	47	0.212765957446809	6	CG	-1	0.00353533076282257	loss	EVM	SO:0000704	FvH4_4g26663	1	NA
Fvb4	28075503	28075602	100	*	38	47	0.808510638297872	13	28	0.464285714285714	4	CG	-1	0.00262156152453938	loss	NA	NA	NA	NA	NA
Fvb4	28181203	28181302	100	*	63	109	0.577981651376147	21	23	0.91304347826087	4	CG	1	0.00296625921199224	gain	EVM	SO:0000704	FvH4_4g27001	1	NA
Fvb4	28471603	28471702	100	*	52	55	0.945454545454545	21	29	0.724137931034483	6	CG	-1	0.00428370373567096	loss	NA	NA	NA	NA	NA
Fvb4	28683603	28683702	100	*	58	148	0.391891891891892	8	48	0.166666666666667	8	CG	-1	0.0041904201214769	loss	NA	NA	NA	NA	NA
Fvb4	28724503	28724602	100	*	19	94	0.202127659574468	15	23	0.652173913043478	4	CG	1	0.00011852392131783	gain	EVM	SO:0000704	FvH4_4g27940,FvH4_4g27941	2	NA
Fvb4	28846603	28846702	100	*	99	117	0.846153846153846	21	35	0.6	4	CG	-1	0.002387681517713	loss	EVM	SO:0000704	FvH4_4g28100	1	NA
Fvb4	28974403	28974502	100	*	142	157	0.904458598726115	44	63	0.698412698412698	8	CG	-1	0.000434493654378958	loss	NA	NA	NA	NA	NA
Fvb4	29189903	29190002	100	*	5	56	0.0892857142857143	14	34	0.411764705882353	6	CG	1	0.000717763846565316	gain	NA	NA	NA	NA	NA
Fvb4	29422903	29423002	100	*	58	253	0.229249011857708	3	128	0.0234375	23	CG	-1	4.04023765813509e-06	loss	NA	NA	NA	NA	NA
Fvb4	29534203	29534302	100	*	23	52	0.442307692307692	3	30	0.1	4	CG	-1	0.0020172574909059	loss	EVM	SO:0000704	FvH4_4g29350	1	NA
Fvb4	29608103	29608202	100	*	112	170	0.658823529411765	83	90	0.922222222222222	8	CG	1	2.93289819284324e-05	gain	EVM	SO:0000704	FvH4_4g29483,FvH4_4g29484	2	NA
Fvb4	29709703	29709802	100	*	145	233	0.622317596566524	37	92	0.402173913043478	18	CG	-1	0.000777696342059961	loss	NA	NA	NA	NA	NA
Fvb4	29811003	29811102	100	*	89	89	1	21	31	0.67741935483871	6	CG	-1	5.446468126566e-07	loss	NA	NA	NA	NA	NA
Fvb4	30013603	30013702	100	*	1	34	0.0294117647058824	6	20	0.3	4	CG	1	0.00428370373567096	gain	NA	NA	NA	NA	NA
Fvb4	30232203	30232302	100	*	43	74	0.581081081081081	8	30	0.266666666666667	4	CG	-1	0.00389629628116042	loss	EVM	SO:0000704	FvH4_4g30751	1	NA
Fvb4	30233303	30233402	100	*	7	82	0.0853658536585366	8	19	0.421052631578947	4	CG	1	0.000590114567156783	gain	EVM	SO:0000704	FvH4_4g30760	1	NA
Fvb4	30329803	30329902	100	*	27	32	0.84375	8	18	0.444444444444444	4	CG	-1	0.00351401519892106	loss	EVM	SO:0000704	FvH4_4g30960	1	NA
Fvb4	30336303	30336402	100	*	75	90	0.833333333333333	21	39	0.538461538461538	5	CG	-1	0.000941643183254737	loss	EVM	SO:0000704	FvH4_4g30970	1	NA
Fvb4	30423003	30423102	100	*	84	173	0.485549132947977	51	74	0.689189189189189	8	CG	1	0.00360587094217498	gain	EVM	SO:0000704	FvH4_4g31160	1	NA
Fvb4	30467103	30467202	100	*	142	213	0.666666666666667	73	82	0.890243902439024	10	CG	1	0.000381305105378769	gain	EVM	SO:0000704	FvH4_4g31211	1	NA
Fvb4	30637703	30637802	100	*	89	202	0.440594059405941	12	58	0.206896551724138	10	CG	-1	0.00197756919986995	loss	NA	NA	NA	NA	NA
Fvb4	30668403	30668502	100	*	66	99	0.666666666666667	41	44	0.931818181818182	8	CG	1	0.00140258222310656	gain	NA	NA	NA	NA	NA
Fvb4	30702303	30702402	100	*	71	246	0.288617886178862	2	84	0.0238095238095238	12	CG	-1	6.72319783651085e-06	loss	NA	NA	NA	NA	NA
Fvb4	30744903	30745002	100	*	59	215	0.274418604651163	36	67	0.537313432835821	8	CG	1	0.000281303434126126	gain	EVM	SO:0000704	FvH4_4g31710	1	NA
Fvb4	30761303	30761402	100	*	46	161	0.285714285714286	36	72	0.5	6	CG	1	0.00223733599388454	gain	EVM	SO:0000704	FvH4_4g31750	1	NA
Fvb4	30921003	30921102	100	*	110	213	0.516431924882629	79	100	0.79	8	CG	1	3.61789671650121e-05	gain	EVM	SO:0000704	FvH4_4g32120,FvH4_4g32130	2	NA
Fvb4	31015003	31015102	100	*	150	172	0.872093023255814	38	57	0.666666666666667	6	CG	-1	0.000983650903460116	loss	EVM	SO:0000704	FvH4_4g32300	1	NA
Fvb4	31053603	31053702	100	*	58	60	0.966666666666667	16	21	0.761904761904762	4	CG	-1	0.00414866210320838	loss	NA	NA	NA	NA	NA
Fvb4	31130603	31130702	100	*	139	161	0.863354037267081	34	52	0.653846153846154	12	CG	-1	0.00142389920841654	loss	NA	NA	NA	NA	NA
Fvb4	31166003	31166102	100	*	102	107	0.953271028037383	17	24	0.708333333333333	6	CG	-1	0.000510156588643565	loss	EVM	SO:0000704	FvH4_4g32502	1	NA
Fvb4	31229303	31229402	100	*	31	69	0.449275362318841	4	33	0.121212121212121	4	CG	-1	0.00177005182494789	loss	EVM	SO:0000704	FvH4_4g32630	1	NA
Fvb4	31257903	31258002	100	*	18	93	0.193548387096774	23	56	0.410714285714286	6	CG	1	0.00414427605245384	gain	NA	NA	NA	NA	NA
Fvb4	31322803	31322902	100	*	10	67	0.149253731343284	14	26	0.538461538461538	4	CG	1	0.000403564534014851	gain	NA	NA	NA	NA	NA
Fvb4	31413003	31413102	100	*	81	86	0.941860465116279	33	47	0.702127659574468	6	CG	-1	0.000489334116215975	loss	NA	NA	NA	NA	NA
Fvb4	31441803	31441902	100	*	84	86	0.976744186046512	23	34	0.676470588235294	8	CG	-1	1.99674586895313e-05	loss	NA	NA	NA	NA	NA
Fvb4	31519603	31519702	100	*	7	61	0.114754098360656	14	31	0.451612903225806	4	CG	1	0.00071294544506518	gain	EVM	SO:0000704	FvH4_4g33230	1	NA
Fvb4	31522703	31522802	100	*	123	176	0.698863636363636	27	56	0.482142857142857	10	CG	-1	0.00352534227564228	loss	EVM	SO:0000704	FvH4_4g33230	1	NA
Fvb4	31655103	31655202	100	*	2	106	0.0188679245283019	6	26	0.230769230769231	4	CG	1	0.000216853626904843	gain	EVM	SO:0000704	FvH4_4g33440,FvH4_4g33441	2	NA
Fvb4	31823903	31824002	100	*	158	168	0.94047619047619	32	49	0.653061224489796	8	CG	-1	1.70971074260798e-06	loss	NA	NA	NA	NA	NA
Fvb4	31830703	31830802	100	*	1	72	0.0138888888888889	11	43	0.255813953488372	4	CG	1	0.000189581095600616	gain	EVM	SO:0000704	FvH4_4g33700	1	NA
Fvb4	31985403	31985502	100	*	70	143	0.48951048951049	6	39	0.153846153846154	6	CG	-1	0.000500663651640958	loss	NA	NA	NA	NA	NA
Fvb4	32040103	32040202	100	*	9	85	0.105882352941176	9	24	0.375	6	CG	1	0.0023792135338196	gain	EVM	SO:0000704	FvH4_4g34060	1	NA
Fvb4	32234903	32235002	100	*	26	69	0.376811594202899	22	30	0.733333333333333	6	CG	1	0.0017801870287929	gain	NA	NA	NA	NA	NA
Fvb4	32283603	32283702	100	*	47	63	0.746031746031746	9	22	0.409090909090909	4	CG	-1	0.0041856695973896	loss	NA	NA	NA	NA	NA
Fvb4	32339703	32339802	100	*	68	145	0.468965517241379	40	56	0.714285714285714	6	CG	1	0.00241884863650668	gain	EVM	SO:0000704	FvH4_4g34750	1	NA
Fvb4	32367603	32367702	100	*	62	71	0.873239436619718	14	32	0.4375	6	CG	-1	3.0572580019384e-05	loss	NA	NA	NA	NA	NA
Fvb4	32452403	32452502	100	*	143	185	0.772972972972973	63	117	0.538461538461538	10	CG	-1	0.0001182602834247	loss	NA	NA	NA	NA	NA
Fvb4	32560103	32560202	100	*	7	90	0.0777777777777778	14	34	0.411764705882353	6	CG	1	7.07086971802114e-05	gain	NA	NA	NA	NA	NA
Fvb4	32614503	32614602	100	*	67	95	0.705263157894737	12	39	0.307692307692308	8	CG	-1	0.000121720410145037	loss	NA	NA	NA	NA	NA
Fvb4	32619803	32619902	100	*	56	91	0.615384615384615	43	50	0.86	6	CG	1	0.00294027212618263	gain	NA	NA	NA	NA	NA
Fvb4	32924603	32924702	100	*	0	101	0	5	25	0.2	4	CG	1	4.01533490943581e-05	gain	NA	NA	NA	NA	NA
Fvb4	32988503	32988602	100	*	115	161	0.714285714285714	83	88	0.943181818181818	8	CG	1	0.000113914792652356	gain	EVM	SO:0000704	FvH4_4g35810	1	NA
Fvb4	33076403	33076502	100	*	24	226	0.106194690265487	35	103	0.339805825242718	8	CG	1	4.93556059165776e-06	gain	EVM	SO:0000704	FvH4_4g35950	1	NA
Fvb4	33157303	33157402	100	*	141	207	0.681159420289855	25	58	0.431034482758621	12	CG	-1	0.00105497103912822	loss	NA	NA	NA	NA	NA
Fvb4	33171903	33172002	100	*	114	154	0.74025974025974	63	67	0.940298507462687	8	CG	1	0.00122900410998811	gain	NA	NA	NA	NA	NA
Fvb4	33353703	33353802	100	*	39	81	0.481481481481481	10	52	0.192307692307692	6	CG	-1	0.00139597446030853	loss	NA	NA	NA	NA	NA
Fvb4	33382603	33382702	100	*	87	146	0.595890410958904	10	34	0.294117647058824	8	CG	-1	0.00216394902132633	loss	EVM	SO:0000704	FvH4_4g36430	1	NA
Fvb4	33486803	33486902	100	*	0	127	0	7	32	0.21875	4	CG	1	1.50610642444352e-06	gain	EVM	SO:0000704	FvH4_4g36650	1	NA
Fvb4	33554303	33554402	100	*	26	61	0.426229508196721	22	26	0.846153846153846	4	CG	1	0.000770813947429848	gain	EVM	SO:0000704	FvH4_4g36780	1	NA
Fvb4	33620903	33621002	100	*	119	125	0.952	17	25	0.68	6	CG	-1	0.000116835132257637	loss	EVM	SO:0000704	FvH4_4g36870	1	NA
Fvb5	42603	42702	100	*	116	145	0.8	59	107	0.551401869158878	19	CG	-1	0.000126317385127709	loss	EVM	SO:0000704	FvH4_5g00053	1	NA
Fvb5	714903	715002	100	*	141	231	0.61038961038961	39	104	0.375	8	CG	-1	0.000261903379572897	loss	EVM	SO:0000704	FvH4_5g01170	1	NA
Fvb5	759503	759602	100	*	5	90	0.0555555555555556	8	28	0.285714285714286	4	CG	1	0.00131675333137987	gain	EVM	SO:0000704	FvH4_5g01260	1	NA
Fvb5	790803	790902	100	*	30	58	0.517241379310345	27	31	0.870967741935484	4	CG	1	0.00158191106944982	gain	EVM	SO:0000704	FvH4_5g01272,FvH4_5g01273	2	NA
Fvb5	971103	971202	100	*	57	159	0.358490566037736	9	67	0.134328358208955	6	CG	-1	0.00135459105544256	loss	NA	NA	NA	NA	NA
Fvb5	1094703	1094802	100	*	103	122	0.844262295081967	40	64	0.625	6	CG	-1	0.00140504918172912	loss	NA	NA	NA	NA	NA
Fvb5	1101503	1101602	100	*	39	133	0.293233082706767	33	62	0.532258064516129	8	CG	1	0.00197366156890601	gain	NA	NA	NA	NA	NA
Fvb5	1123903	1124002	100	*	46	110	0.418181818181818	8	54	0.148148148148148	8	CG	-1	0.00112384709598375	loss	NA	NA	NA	NA	NA
Fvb5	1129903	1130002	100	*	39	87	0.448275862068966	0	26	0	4	CG	-1	0.000132844792934669	loss	NA	NA	NA	NA	NA
Fvb5	1169503	1169602	100	*	74	82	0.902439024390244	26	43	0.604651162790698	4	CG	-1	0.000298467888591	loss	EVM	SO:0000704	FvH4_5g01870	1	NA
Fvb5	1583203	1583302	100	*	136	142	0.957746478873239	32	43	0.744186046511628	6	CG	-1	0.000122474817675009	loss	NA	NA	NA	NA	NA
Fvb5	1737403	1737502	100	*	23	107	0.214953271028037	0	57	0	6	CG	-1	0.000490010205330074	loss	EVM	SO:0000704	FvH4_5g02900	1	NA
Fvb5	1843903	1844002	100	*	1	60	0.0166666666666667	4	18	0.222222222222222	4	CG	1	0.002447513988894	gain	EVM	SO:0000704	FvH4_5g03070	1	NA
Fvb5	1888103	1888202	100	*	26	107	0.242990654205607	15	29	0.517241379310345	4	CG	1	0.00432408766533071	gain	NA	NA	NA	NA	NA
Fvb5	1956303	1956402	100	*	66	72	0.916666666666667	26	37	0.702702702702703	4	CG	-1	0.00382695841928555	loss	NA	NA	NA	NA	NA
Fvb5	1977703	1977802	100	*	102	130	0.784615384615385	35	61	0.573770491803279	8	CG	-1	0.00308499433680022	loss	EVM	SO:0000704	FvH4_5g03310	1	NA
Fvb5	2231203	2231302	100	*	70	98	0.714285714285714	56	60	0.933333333333333	4	CG	1	0.00154935007001159	gain	EVM	SO:0000704	FvH4_5g03781	1	NA
Fvb5	2264303	2264402	100	*	38	41	0.926829268292683	16	25	0.64	4	CG	-1	0.00370525481231722	loss	EVM	SO:0000704	FvH4_5g03810	1	NA
Fvb5	2332903	2333002	100	*	30	104	0.288461538461538	3	43	0.0697674418604651	4	CG	-1	0.00400759030521482	loss	EVM	SO:0000704	FvH4_5g03900	1	NA
Fvb5	2653003	2653102	100	*	73	75	0.973333333333333	18	29	0.620689655172414	6	CG	-1	1.36052552666143e-05	loss	NA	NA	NA	NA	NA
Fvb5	2671503	2671602	100	*	4	73	0.0547945205479452	9	32	0.28125	4	CG	1	0.00186479498638813	gain	NA	NA	NA	NA	NA
Fvb5	2736803	2736902	100	*	66	120	0.55	8	35	0.228571428571429	6	CG	-1	0.00147127484000729	loss	NA	NA	NA	NA	NA
Fvb5	2789803	2789902	100	*	40	75	0.533333333333333	7	34	0.205882352941176	4	CG	-1	0.00205431892199571	loss	EVM	SO:0000704	FvH4_5g04751	1	NA
Fvb5	2899303	2899402	100	*	54	172	0.313953488372093	29	48	0.604166666666667	6	CG	1	0.000658019911760111	gain	EVM	SO:0000704	FvH4_5g04850,FvH4_5g04860	2	NA
Fvb5	3148903	3149002	100	*	134	240	0.558333333333333	26	77	0.337662337662338	14	CG	-1	0.00140504918172912	loss	NA	NA	NA	NA	NA
Fvb5	3241503	3241602	100	*	94	99	0.94949494949495	35	48	0.729166666666667	4	CG	-1	0.000434827066103249	loss	EVM	SO:0000704	FvH4_5g05520	1	NA
Fvb5	3297603	3297702	100	*	3	68	0.0441176470588235	7	20	0.35	4	CG	1	0.000474124401614775	gain	EVM	SO:0000704	FvH4_5g05591	1	NA
Fvb5	3353803	3353902	100	*	187	252	0.742063492063492	49	93	0.526881720430108	8	CG	-1	0.000440642729358408	loss	EVM	SO:0000704	FvH4_5g05670	1	NA
Fvb5	3354503	3354602	100	*	10	79	0.126582278481013	12	30	0.4	4	CG	1	0.00217809866944727	gain	EVM	SO:0000704	FvH4_5g05670	1	NA
Fvb5	3500803	3500902	100	*	110	163	0.674846625766871	21	56	0.375	12	CG	-1	0.000303242533079794	loss	NA	NA	NA	NA	NA
Fvb5	3568403	3568502	100	*	50	148	0.337837837837838	10	86	0.116279069767442	8	CG	-1	0.000536783961673002	loss	NA	NA	NA	NA	NA
Fvb5	3770403	3770502	100	*	59	67	0.880597014925373	11	19	0.578947368421053	4	CG	-1	0.00332514522992035	loss	NA	NA	NA	NA	NA
Fvb5	3841003	3841102	100	*	112	125	0.896	17	34	0.5	8	CG	-1	3.15240430024302e-06	loss	NA	NA	NA	NA	NA
Fvb5	4159003	4159102	100	*	93	99	0.939393939393939	24	33	0.727272727272727	6	CG	-1	0.00154935007001159	loss	EVM	SO:0000704	FvH4_5g07040	1	NA
Fvb5	4221003	4221102	100	*	91	102	0.892156862745098	29	43	0.674418604651163	6	CG	-1	0.00221023350517981	loss	NA	NA	NA	NA	NA
Fvb5	4327803	4327902	100	*	41	94	0.436170212765957	27	38	0.710526315789474	4	CG	1	0.00431585867542961	gain	NA	NA	NA	NA	NA
Fvb5	4527503	4527602	100	*	67	92	0.728260869565217	26	26	1	4	CG	1	0.00324994391888459	gain	EVM	SO:0000704	FvH4_5g07730,FvH4_5g07740	2	NA
Fvb5	4612403	4612502	100	*	56	82	0.682926829268293	31	32	0.96875	4	CG	1	0.00195327298238743	gain	EVM	SO:0000704	FvH4_5g07940	1	NA
Fvb5	4621203	4621302	100	*	39	102	0.382352941176471	2	32	0.0625	6	CG	-1	0.00121992482961088	loss	NA	NA	NA	NA	NA
Fvb5	4637703	4637802	100	*	154	222	0.693693693693694	126	128	0.984375	22	CG	1	2.45688132775386e-09	gain	NA	NA	NA	NA	NA
Fvb5	4815503	4815602	100	*	65	118	0.550847457627119	54	71	0.76056338028169	8	CG	1	0.00400744422759632	gain	EVM	SO:0000704	FvH4_5g08282	1	NA
Fvb5	4825103	4825202	100	*	73	115	0.634782608695652	32	35	0.914285714285714	6	CG	1	0.00226089401199514	gain	EVM	SO:0000704	FvH4_5g08284	1	NA
Fvb5	4871303	4871402	100	*	2	65	0.0307692307692308	8	34	0.235294117647059	4	CG	1	0.00202214763094403	gain	EVM	SO:0000704	FvH4_5g08390,FvH4_5g08391	2	NA
Fvb5	4881303	4881402	100	*	47	130	0.361538461538462	38	63	0.603174603174603	6	CG	1	0.00220960625173154	gain	EVM	SO:0000704	FvH4_5g08410	1	NA
Fvb5	4896103	4896202	100	*	80	231	0.346320346320346	14	105	0.133333333333333	12	CG	-1	0.000235816512927265	loss	EVM	SO:0000704	FvH4_5g08460	1	NA
Fvb5	4949403	4949502	100	*	123	128	0.9609375	27	40	0.675	8	CG	-1	5.32643479833245e-06	loss	NA	NA	NA	NA	NA
Fvb5	4974503	4974602	100	*	63	100	0.63	36	38	0.947368421052632	8	CG	1	0.000605421349569581	gain	NA	NA	NA	NA	NA
Fvb5	5053903	5054002	100	*	55	56	0.982142857142857	14	18	0.777777777777778	4	CG	-1	0.00316451613836278	loss	NA	NA	NA	NA	NA
Fvb5	5101403	5101502	100	*	61	130	0.469230769230769	9	65	0.138461538461538	8	CG	-1	4.7229840588433e-05	loss	NA	NA	NA	NA	NA
Fvb5	5377403	5377502	100	*	157	172	0.912790697674419	29	43	0.674418604651163	8	CG	-1	0.000196108797956622	loss	NA	NA	NA	NA	NA
Fvb5	5508803	5508902	100	*	46	139	0.330935251798561	2	33	0.0606060606060606	8	CG	-1	0.00250281512653306	loss	EVM	SO:0000704	FvH4_5g09500	1	NA
Fvb5	5602703	5602802	100	*	12	75	0.16	13	30	0.433333333333333	4	CG	1	0.00340807892856904	gain	EVM	SO:0000704	FvH4_5g09741	1	NA
Fvb5	5793803	5793902	100	*	37	98	0.377551020408163	2	37	0.0540540540540541	4	CG	-1	0.000605421349569581	loss	EVM	SO:0000704	FvH4_5g10150	1	NA
Fvb5	5807203	5807302	100	*	17	121	0.140495867768595	16	32	0.5	6	CG	1	7.69937454830403e-05	gain	NA	NA	NA	NA	NA
Fvb5	5897903	5898002	100	*	8	118	0.0677966101694915	18	65	0.276923076923077	6	CG	1	0.000374594537725356	gain	EVM	SO:0000704	FvH4_5g10320	1	NA
Fvb5	6032403	6032502	100	*	9	104	0.0865384615384615	19	48	0.395833333333333	6	CG	1	4.25835289479226e-05	gain	EVM	SO:0000704	FvH4_5g10620	1	NA
Fvb5	6081303	6081402	100	*	66	96	0.6875	19	48	0.395833333333333	6	CG	-1	0.00145340586869096	loss	EVM	SO:0000704	FvH4_5g10710	1	NA
Fvb5	6081403	6081502	100	*	69	148	0.466216216216216	14	59	0.23728813559322	8	CG	-1	0.00297759365006926	loss	EVM	SO:0000704	FvH4_5g10710	1	NA
Fvb5	6081603	6081702	100	*	113	216	0.523148148148148	26	87	0.298850574712644	8	CG	-1	0.000900345850625231	loss	EVM	SO:0000704	FvH4_5g10710	1	NA
Fvb5	6162503	6162602	100	*	259	279	0.92831541218638	95	131	0.725190839694656	22	CG	-1	5.63532774125244e-07	loss	NA	NA	NA	NA	NA
Fvb5	6220803	6220902	100	*	55	116	0.474137931034483	38	52	0.730769230769231	4	CG	1	0.00260662564407027	gain	EVM	SO:0000704	FvH4_5g11010	1	NA
Fvb5	6253803	6253902	100	*	72	72	1	12	16	0.75	4	CG	-1	9.20993405108705e-05	loss	EVM	SO:0000704	FvH4_5g11061	1	NA
Fvb5	6395203	6395302	100	*	33	128	0.2578125	15	27	0.555555555555556	4	CG	1	0.00292791410103809	gain	EVM	SO:0000704	FvH4_5g11280	1	NA
Fvb5	6398603	6398702	100	*	28	50	0.56	3	20	0.15	4	CG	-1	0.00246364637490131	loss	EVM	SO:0000704	FvH4_5g11290	1	NA
Fvb5	6480803	6480902	100	*	76	85	0.894117647058824	17	28	0.607142857142857	4	CG	-1	0.00114413545382232	loss	EVM	SO:0000704	FvH4_5g11420	1	NA
Fvb5	6500803	6500902	100	*	88	122	0.721311475409836	48	52	0.923076923076923	6	CG	1	0.00357202129666274	gain	EVM	SO:0000704	FvH4_5g11460	1	NA
Fvb5	6716103	6716202	100	*	58	66	0.878787878787879	23	36	0.638888888888889	4	CG	-1	0.00424197905101851	loss	EVM	SO:0000704	FvH4_5g11860	1	NA
Fvb5	6748803	6748902	100	*	74	125	0.592	37	40	0.925	6	CG	1	0.000343769508154292	gain	EVM	SO:0000704	FvH4_5g11920	1	NA
Fvb5	6754603	6754702	100	*	2	103	0.0194174757281553	12	43	0.27906976744186	6	CG	1	1.41326519925004e-05	gain	NA	NA	NA	NA	NA
Fvb5	6813003	6813102	100	*	72	166	0.433734939759036	47	64	0.734375	6	CG	1	0.00019834550831556	gain	EVM	SO:0000704	FvH4_5g12070	1	NA
Fvb5	6818603	6818702	100	*	87	88	0.988636363636364	18	27	0.666666666666667	4	CG	-1	3.79014086765785e-06	loss	EVM	SO:0000704	FvH4_5g12070	1	NA
Fvb5	6836303	6836402	100	*	88	110	0.8	19	36	0.527777777777778	8	CG	-1	0.00203277048620761	loss	NA	NA	NA	NA	NA
Fvb5	6911403	6911502	100	*	64	66	0.96969696969697	32	42	0.761904761904762	9	CG	-1	0.00147127484000729	loss	NA	NA	NA	NA	NA
Fvb5	6948003	6948102	100	*	100	108	0.925925925925926	23	32	0.71875	4	CG	-1	0.00230605612705909	loss	EVM	SO:0000704	FvH4_5g12360	1	NA
Fvb5	7047303	7047402	100	*	64	194	0.329896907216495	59	107	0.551401869158878	8	CG	1	0.000536783961673002	gain	EVM	SO:0000704	FvH4_5g12490	1	NA
Fvb5	7144803	7144902	100	*	132	161	0.819875776397516	23	47	0.48936170212766	8	CG	-1	4.22477585183856e-05	loss	NA	NA	NA	NA	NA
Fvb5	7175403	7175502	100	*	37	77	0.480519480519481	7	49	0.142857142857143	6	CG	-1	0.000375846733027142	loss	NA	NA	NA	NA	NA
Fvb5	7258803	7258902	100	*	32	226	0.141592920353982	31	84	0.369047619047619	8	CG	1	7.07086971802114e-05	gain	EVM	SO:0000704	FvH4_5g12830,FvH4_5g12840	2	NA
Fvb5	7354403	7354502	100	*	50	58	0.862068965517241	12	26	0.461538461538462	4	CG	-1	0.000393663735774861	loss	EVM	SO:0000704	FvH4_5g13020	1	NA
Fvb5	7376203	7376302	100	*	43	90	0.477777777777778	3	29	0.103448275862069	6	CG	-1	0.000780792019208048	loss	NA	NA	NA	NA	NA
Fvb5	7543403	7543502	100	*	49	56	0.875	14	25	0.56	4	CG	-1	0.00231282220581443	loss	NA	NA	NA	NA	NA
Fvb5	7543503	7543602	100	*	81	109	0.743119266055046	22	48	0.458333333333333	8	CG	-1	0.00111553186292857	loss	NA	NA	NA	NA	NA
Fvb5	7548903	7549002	100	*	78	117	0.666666666666667	38	39	0.974358974358974	6	CG	1	0.000444342459851184	gain	EVM	SO:0000704	FvH4_5g13370	1	NA
Fvb5	7559003	7559102	100	*	33	69	0.478260869565217	17	20	0.85	4	CG	1	0.00355709690723571	gain	NA	NA	NA	NA	NA
Fvb5	7605603	7605702	100	*	32	141	0.226950354609929	0	46	0	8	CG	-1	0.000893504868547842	loss	EVM	SO:0000704	FvH4_5g13460	1	NA
Fvb5	7648903	7649002	100	*	36	131	0.274809160305344	34	57	0.596491228070175	6	CG	1	0.000144529797303057	gain	EVM	SO:0000704	FvH4_5g13530	1	NA
Fvb5	7652903	7653002	100	*	116	159	0.729559748427673	32	62	0.516129032258065	8	CG	-1	0.00300102089584626	loss	NA	NA	NA	NA	NA
Fvb5	7682703	7682802	100	*	38	98	0.387755102040816	20	28	0.714285714285714	4	CG	1	0.00281946190851309	gain	NA	NA	NA	NA	NA
Fvb5	7787103	7787202	100	*	23	106	0.216981132075472	24	54	0.444444444444444	6	CG	1	0.00329459902247228	gain	EVM	SO:0000704	FvH4_5g13771	1	NA
Fvb5	7796103	7796202	100	*	62	165	0.375757575757576	34	54	0.62962962962963	8	CG	1	0.0017718623794224	gain	NA	NA	NA	NA	NA
Fvb5	7818203	7818302	100	*	34	98	0.346938775510204	9	65	0.138461538461538	6	CG	-1	0.00351410977651346	loss	EVM	SO:0000704	FvH4_5g13850	1	NA
Fvb5	7845203	7845302	100	*	24	38	0.631578947368421	18	18	1	4	CG	1	0.00338753066124664	gain	NA	NA	NA	NA	NA
Fvb5	7938503	7938602	100	*	26	89	0.292134831460674	36	49	0.73469387755102	4	CG	1	8.30490716997594e-06	gain	EVM	SO:0000704	FvH4_5g14020	1	NA
